timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,7.62182,5,-812.0059,215.9154,-788.1266,241.5041,-806.5432,235.3429,-796.826,232.9814,,,False,0,0,0,FALSE,FALSE,FALSE,0.6893323,-0.009326954,0.7243853,0.05026125,0.9981234,-0.03497759,0.3300146,1.568639,0.2437883,0,0,1,0,1,0,0,0,0,-0.6572914,0.02623537,-0.7531799,0.09833856,0.993835,-0.05120086,0.1667342,1.315553,0.05925888,-0.6455031,0.1393074,-0.7509457,0.1674645,0.9851144,0.03879762,0.1539674,1.055831,0.09300441
0.0197204,41.11082,5,-811.941,215.9897,-788.1266,241.5041,-806.5291,235.267,-796.8735,232.9204,,,False,0,0,0,FALSE,FALSE,FALSE,0.6894454,-0.009321826,0.7242777,0.05049225,0.9981033,-0.03521785,0.3306308,1.568652,0.2434873,0,0,1,0,1,0,0,0,0,-0.6574046,0.02609026,-0.7530859,0.09895034,0.9937353,-0.05195106,0.1672577,1.315505,0.05913728,-0.6458576,0.1387299,-0.7507478,0.1678931,0.985088,0.03759736,0.1542422,1.055993,0.09272641
0.0309471,41.11926,5,-811.9041,216.032,-788.1266,241.5041,-806.521,235.2237,-796.9005,232.8857,,,False,0,0,0,FALSE,FALSE,FALSE,0.6893101,-0.008987839,0.7244107,0.05013293,0.9981178,-0.03532004,0.3312328,1.568669,0.2433411,0,0,1,0,1,0,0,0,0,-0.6575303,0.02621726,-0.7529718,0.09981599,0.9936163,-0.05256789,0.1676565,1.315464,0.05891305,-0.6461633,0.1379745,-0.7506239,0.1682633,0.9850763,0.03622303,0.1544947,1.055989,0.09282571
0.0402294,41.12899,5,-811.8736,216.0669,-788.1266,241.5041,-806.5143,235.188,-796.9228,232.857,,,False,0,0,0,FALSE,FALSE,FALSE,0.6895182,-0.009016097,0.7242123,0.05028446,0.9981056,-0.03544959,0.3318264,1.568674,0.2430483,0,0,1,0,1,0,0,0,0,-0.6577017,0.02628686,-0.7528197,0.1005471,0.9935115,-0.05315182,0.168067,1.315441,0.05872196,-0.6465735,0.1372758,-0.7503986,0.1684858,0.9850813,0.03503385,0.154765,1.055993,0.09288341
0.0499837,41.14212,5,-811.8415,216.1037,-788.1266,241.5041,-806.5073,235.1505,-796.9463,232.8269,,,False,0,0,0,FALSE,FALSE,FALSE,0.6893179,-0.008971285,0.7244034,0.0505396,0.9980827,-0.03573114,0.3323679,1.568693,0.2427818,0,0,1,0,1,0,0,0,0,-0.657894,0.02645713,-0.7526459,0.1013975,0.993395,-0.05371241,0.1687923,1.315277,0.05902666,-0.6466567,0.1369456,-0.7503874,0.1688524,0.9850457,0.03425981,0.1555796,1.055707,0.09325331
0.0598263,41.15698,5,-811.8091,216.1407,-788.1266,241.5041,-806.5002,235.1125,-796.9699,232.7965,,,False,0,0,0,FALSE,FALSE,FALSE,0.6890366,-0.008863442,0.7246724,0.05080336,0.9980561,-0.03609791,0.3328193,1.568688,0.2425061,0,0,1,0,1,0,0,0,0,-0.658171,0.02642372,-0.7524047,0.1018865,0.9933162,-0.05424162,0.1692005,1.315263,0.05891937,-0.6469374,0.1362534,-0.7502712,0.1690464,0.9850512,0.03312686,0.1551744,1.056068,0.09266537
0.0704393,41.17802,5,-811.7742,216.1806,-788.1266,241.5041,-806.4926,235.0717,-796.9955,232.7637,,,False,0,0,0,FALSE,FALSE,FALSE,0.6890883,-0.008676209,0.7246254,0.05099395,0.9980302,-0.03654332,0.3333867,1.568652,0.2423599,0,0,1,0,1,0,0,0,0,-0.6586295,0.02626583,-0.7520089,0.1023544,0.9932289,-0.05495362,0.1695152,1.315281,0.05867404,-0.6472121,0.1360317,-0.7500747,0.1693482,0.9850197,0.03251635,0.1553894,1.056079,0.09269959
0.0817385,41.21274,5,-811.7369,216.2231,-788.1266,241.5041,-806.4845,235.0282,-797.0226,232.7287,,,False,0,0,0,FALSE,FALSE,FALSE,0.6887633,-0.008349172,0.7249383,0.05126837,0.9979913,-0.03721609,0.3339,1.568637,0.2421148,0,0,1,0,1,0,0,0,0,-0.6588702,0.02607352,-0.7518047,0.102608,0.9931735,-0.05547959,0.1700243,1.315166,0.05863875,-0.6471909,0.135783,-0.7501378,0.1695143,0.9850066,0.03204615,0.1563192,1.055705,0.09315473
0.1052896,41.23083,5,-811.6593,216.3117,-788.1266,241.5041,-806.4676,234.9375,-797.0793,232.6559,,,False,0,0,0,FALSE,FALSE,FALSE,0.6880852,-0.007907975,0.7255868,0.05199676,0.9979074,-0.03843341,0.3354197,1.56863,0.2414205,0,0,1,0,1,0,0,0,0,-0.6598667,0.02615768,-0.7509274,0.1036799,0.9930037,-0.05651708,0.1711374,1.315053,0.05823904,-0.6473736,0.1345091,-0.7502099,0.1697313,0.9850292,0.03014607,0.1564298,1.055989,0.09258288
0.1228695,41.30693,5,-811.6013,216.3777,-788.1266,241.5041,-806.455,234.8698,-797.1216,232.6016,,,False,0,0,0,FALSE,FALSE,FALSE,0.6881474,-0.007220861,0.725535,0.05185426,0.997883,-0.03925075,0.3358924,1.568679,0.2412464,0,0,1,0,1,0,0,0,0,-0.6603606,0.02583664,-0.7505041,0.1036819,0.9929733,-0.05704475,0.1716253,1.314917,0.05828077,-0.6471996,0.1345626,-0.7503505,0.170082,0.984975,0.02993777,0.1573874,1.055606,0.09301144
0.1341849,41.3442,5,-811.5639,216.4202,-788.1266,241.5041,-806.4468,234.8263,-797.1488,232.5666,,,False,0,0,0,FALSE,FALSE,FALSE,0.687938,-0.006438656,0.7257409,0.05239546,0.997792,-0.04081399,0.3364142,1.568735,0.240958,0,0,1,0,1,0,0,0,0,-0.6605195,0.02549389,-0.750376,0.1036625,0.9929482,-0.05751381,0.1719915,1.314894,0.058204,-0.6471028,0.1342087,-0.7504972,0.1702034,0.9849707,0.02938391,0.1570091,1.055973,0.09238392
0.1436388,41.35589,5,-811.5327,216.4557,-788.1266,241.5041,-806.4401,234.7899,-797.1715,232.5374,,,False,0,0,0,FALSE,FALSE,FALSE,0.6878678,-0.005858509,0.7258124,0.05279202,0.9977228,-0.04197882,0.336948,1.568743,0.2408282,0,0,1,0,1,0,0,0,0,-0.6607063,0.02527251,-0.750219,0.1034092,0.9929684,-0.05762089,0.1723327,1.314886,0.05805069,-0.6469727,0.1340483,-0.7506381,0.170113,0.9849895,0.02927871,0.1572849,1.055988,0.09239191
0.1532023,41.36988,5,-811.501,216.4916,-788.1266,241.5041,-806.4332,234.7531,-797.1945,232.5079,,,False,0,0,0,FALSE,FALSE,FALSE,0.6880612,-0.005591841,0.7256311,0.05319941,0.9976681,-0.04275677,0.3374001,1.568766,0.2406284,0,0,1,0,1,0,0,0,0,-0.6608694,0.02524808,-0.7500762,0.103522,0.992947,-0.05778681,0.1729727,1.314892,0.05821413,-0.646705,0.1336522,-0.7509392,0.1700578,0.9850114,0.02885953,0.15828,1.055621,0.09281522
0.1633575,41.3823,5,-811.4675,216.5297,-788.1266,241.5041,-806.4259,234.714,-797.2189,232.4765,,,False,0,0,0,FALSE,FALSE,FALSE,0.688324,-0.005451839,0.725383,0.05358745,0.9976217,-0.04335179,0.3377348,1.568745,0.24044,0,0,1,0,1,0,0,0,0,-0.6609391,0.024961,-0.7500243,0.1035104,0.9929258,-0.05817095,0.1733084,1.314859,0.05811971,-0.6466901,0.1332726,-0.7510197,0.1698298,0.9850593,0.02856679,0.1580804,1.055968,0.0923323
0.1733987,41.38726,5,-811.4343,216.5674,-788.1266,241.5041,-806.4186,234.6753,-797.2431,232.4454,,,False,0,0,0,FALSE,FALSE,FALSE,0.6883634,-0.005940968,0.7253417,0.05437968,0.9975751,-0.04343666,0.3381309,1.568716,0.2402546,0,0,1,0,1,0,0,0,0,-0.660782,0.02479661,-0.7501684,0.1037276,0.992881,-0.05854853,0.173631,1.314853,0.0580321,-0.646366,0.1327558,-0.7513902,0.1694438,0.9851336,0.02829363,0.1583992,1.055984,0.09238416
0.1832618,41.37504,5,-811.4017,216.6044,-788.1266,241.5041,-806.4116,234.6373,-797.2668,232.4149,,,False,0,0,0,FALSE,FALSE,FALSE,0.6883456,-0.006649187,0.7253525,0.05525911,0.9975329,-0.04329561,0.3384846,1.568667,0.2400779,0,0,1,0,1,0,0,0,0,-0.6606574,0.02499966,-0.7502713,0.1042474,0.9928167,-0.05871439,0.1739455,1.314803,0.05796224,-0.6459851,0.1325398,-0.7517556,0.1691726,0.9851794,0.02832371,0.1593537,1.055645,0.09282571
0.1951699,41.36579,5,-811.3623,216.649,-788.1266,241.5041,-806.403,234.5915,-797.2955,232.3781,,,False,0,0,0,FALSE,FALSE,FALSE,0.6882377,-0.007444555,0.7254472,0.05647168,0.9974631,-0.04333915,0.3388263,1.568615,0.2398476,0,0,1,0,1,0,0,0,0,-0.660446,0.02502146,-0.7504565,0.1044791,0.9927846,-0.05884668,0.1742466,1.314768,0.05787057,-0.646074,0.1321682,-0.7517449,0.1689035,0.9852331,0.02805783,0.1589906,1.056049,0.09221894
0.206448,41.34969,5,-811.3251,216.6914,-788.1266,241.5041,-806.3949,234.5481,-797.3226,232.3433,,,False,0,0,0,FALSE,FALSE,FALSE,0.688314,-0.007690409,0.7253721,0.05766309,0.9973597,-0.04414313,0.339178,1.56857,0.2397438,0,0,1,0,1,0,0,0,0,-0.6600876,0.02520539,-0.7507659,0.1049642,0.9927268,-0.05895783,0.1745351,1.314709,0.05783111,-0.6459715,0.1319512,-0.7518711,0.1687947,0.9852566,0.0278894,0.1593025,1.056036,0.09228355
0.2172208,41.32254,5,-811.2895,216.7318,-788.1266,241.5041,-806.3872,234.5066,-797.3485,232.31,,,False,0,0,0,FALSE,FALSE,FALSE,0.6881635,-0.008176716,0.7255095,0.05899558,0.9972561,-0.04471936,0.3394431,1.5685,0.2396456,0,0,1,0,1,0,0,0,0,-0.6597053,0.02499247,-0.7511088,0.1049898,0.9927108,-0.05918187,0.1750703,1.314561,0.05793148,-0.6457301,0.1322331,-0.7520289,0.1690425,0.9852085,0.02808584,0.160287,1.055689,0.09267884
0.2286045,41.29311,5,-811.252,216.7746,-788.1266,241.5041,-806.379,234.4628,-797.3759,232.2748,,,False,0,0,0,FALSE,FALSE,FALSE,0.6879731,-0.008001812,0.7256922,0.05948371,0.9971965,-0.04539639,0.3396229,1.568462,0.2395269,0,0,1,0,1,0,0,0,0,-0.6591526,0.02487815,-0.7515978,0.1052203,0.9926721,-0.05942063,0.1753744,1.314497,0.05782777,-0.6455714,0.1322679,-0.7521588,0.1693088,0.9851673,0.02792642,0.160027,1.056033,0.0921573
