123,2,30,0.8,0,0,1,0,0,0
123,2,31,0.9,0,0,1,0,0,0
123,2,32,1,0,0,1,0,0,0
123,2,33,1.1,1,0,0,0,1,0
123,2,34,1.2,0,1,0,0,0,1
123,2,35,1.3,0,1,0,0,0,1
123,2,36,1.4,0,1,0,0,0,1
123,2,37,1.4,0,1,0,0,0,1
123,2,38,1.3,0,1,0,0,0,1
123,2,39,1.2,0,1,0,0,0,1
123,2,4,1.1,1,0,0,0,1,0
123,2,40,1.1,0,1,0,0,0,1
123,2,41,1,0,0,1,0,0,0
123,2,42,0.9,1,1,0,1,0,0
123,2,43,0.8,0,0,1,0,0,0
123,2,44,0.7,0,0,1,0,0,0
123,2,45,0.6,0,0,1,0,0,0
123,2,46,0.6,0,0,1,0,0,0
123,2,47,0.7,0,0,1,0,0,0
123,2,48,0.8,0,0,1,0,0,0
123,2,49,0.9,0,0,1,0,0,0
123,2,5,1,1,1,0,1,0,0
123,2,50,1,1,1,0,1,0,0
123,2,51,1.1,0,1,0,0,0,1
123,2,52,1.2,0,1,0,0,0,1
123,2,53,1.3,1,0,0,0,1,0
123,2,54,1.4,0,1,0,0,0,1
123,2,55,1.4,0,1,0,0,0,1
123,2,56,1.3,0,1,0,0,0,1
123,2,57,1.2,0,1,0,0,0,1
123,2,58,1.1,0,1,0,0,0,1
123,2,59,1,0,0,1,0,0,0
123,2,6,0.9,0,0,1,0,0,0
123,2,60,0.9,0,0,1,0,0,0
123,2,61,0.8,1,1,0,1,0,0
123,2,62,0.7,0,0,1,0,0,0
123,2,63,0.6,0,0,1,0,0,0
123,2,64,0.6,0,0,1,0,0,0
123,2,65,0.7,0,0,1,0,0,0
123,2,66,0.8,0,0,1,0,0,0
123,2,67,0.9,0,0,1,0,0,0
123,2,68,1,1,1,0,1,0,0
123,2,69,1.1,1,0,0,0,1,0
123,2,7,0.8,1,1,0,1,0,0
123,2,70,1.2,0,1,0,0,0,1
123,2,71,1.3,0,1,0,0,0,1
123,2,72,1.4,0,1,0,0,0,1
123,2,8,0.7,0,0,1,0,0,0
123,2,9,0.6,0,0,1,0,0,0
