timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,90.19553,5,48.20498,-73.8602,79.72243,-58.64014,68.89605,-64.17593,68.51068,-74.1685,,,False,0,0,0,FALSE,FALSE,FALSE,0.890158,0.1382921,0.4341591,-0.09543243,0.9882816,-0.1191306,0.2226107,1.496575,0.2110842,0,0,1,0,1,0,0,0,0,-0.892762,0.01133871,-0.4503862,0.1031356,0.9782801,-0.1798082,0.001687467,1.256112,0.0833295,-0.8339421,0.03672129,-0.5506289,0.3086171,0.8582025,-0.4101755,0.01456225,0.9930874,0.08836788
0.0186169,63.22968,5,48.28809,-73.81828,79.72243,-58.64014,68.82846,-64.20327,68.44539,-74.13604,,,False,0,0,0,FALSE,FALSE,FALSE,0.8902175,0.1368194,0.4345037,-0.09460028,0.9885609,-0.1174661,0.2226818,1.496593,0.2117732,0,0,1,0,1,0,0,0,0,-0.8928002,0.01076771,-0.4503247,0.1023727,0.9784047,-0.1795664,0.001750231,1.256105,0.08389205,-0.8342244,0.03569914,-0.5502682,0.3076595,0.8582761,-0.4107404,0.01474023,0.99299,0.08877951
0.0277515,63.23382,5,48.32887,-73.79771,79.72243,-58.64014,68.79529,-64.21668,68.41336,-74.12012,,,False,0,0,0,FALSE,FALSE,FALSE,0.8904166,0.1352869,0.4345753,-0.09363684,0.9888286,-0.1159748,0.2226808,1.496575,0.2124209,0,0,1,0,1,0,0,0,0,-0.8928337,0.0101104,-0.4502734,0.1016192,0.9784905,-0.1795267,0.001674414,1.256067,0.08431274,-0.8344107,0.03470728,-0.5500494,0.3067784,0.858365,-0.4112135,0.01488608,0.9929625,0.08925539
0.0371337,63.23731,5,48.37075,-73.77658,79.72243,-58.64014,68.76123,-64.23046,68.38046,-74.10376,,,False,0,0,0,FALSE,FALSE,FALSE,0.8903745,0.1341049,0.4350277,-0.09306674,0.989064,-0.1144159,0.2226825,1.49652,0.2129845,0,0,1,0,1,0,0,0,0,-0.8927748,0.009355508,-0.4504062,0.1008775,0.9785485,-0.1796291,0.001619518,1.256029,0.08470172,-0.8348377,0.03431031,-0.5494258,0.306222,0.8583328,-0.4116952,0.01503921,0.9929391,0.08974785
0.0465563,63.22899,5,48.41282,-73.75536,79.72243,-58.64014,68.72702,-64.24429,68.34741,-74.08733,,,False,0,0,0,FALSE,FALSE,FALSE,0.8904194,0.1331688,0.4352234,-0.09269002,0.9892557,-0.1130568,0.2225295,1.496447,0.2134952,0,0,1,0,1,0,0,0,0,-0.8927661,0.008874819,-0.4504328,0.1002989,0.9786294,-0.1795123,0.001841545,1.255857,0.08524054,-0.8351988,0.03382502,-0.548907,0.3056043,0.8583571,-0.4121032,0.01536763,0.9928406,0.09024864
0.0561931,63.2274,5,48.45583,-73.73366,79.72243,-58.64014,68.69203,-64.25845,68.31362,-74.07053,,,False,0,0,0,FALSE,FALSE,FALSE,0.8903481,0.1325462,0.4355593,-0.0924224,0.9893831,-0.1121567,0.2223447,1.496479,0.21399,0,0,1,0,1,0,0,0,0,-0.8928236,0.008438893,-0.4503275,0.09987697,0.9786422,-0.1796778,0.001802206,1.255816,0.08563095,-0.8355981,0.03323776,-0.5483348,0.3048387,0.8584371,-0.4125035,0.01538867,0.9928394,0.09059173
0.0668705,63.23428,5,48.5035,-73.70962,79.72243,-58.64014,68.65326,-64.27412,68.27617,-74.05191,,,False,0,0,0,FALSE,FALSE,FALSE,0.8901907,0.1321134,0.4360121,-0.09246157,0.9895045,-0.1110482,0.2222287,1.496543,0.2144446,0,0,1,0,1,0,0,0,0,-0.892872,0.007712096,-0.4502448,0.0991502,0.9786827,-0.1798594,0.001795053,1.255762,0.08600157,-0.8360399,0.03271857,-0.5476923,0.3040593,0.8585465,-0.4128509,0.01553589,0.9927902,0.09107035
0.0787615,63.23975,5,48.55659,-73.68285,79.72243,-58.64014,68.61009,-64.29158,68.23447,-74.03117,,,False,0,0,0,FALSE,FALSE,FALSE,0.8900149,0.1321673,0.4363546,-0.09297218,0.989563,-0.1100968,0.2220957,1.49661,0.2149255,0,0,1,0,1,0,0,0,0,-0.893027,0.007227845,-0.449945,0.09863266,0.9787019,-0.1800391,0.001788259,1.255687,0.08634382,-0.8364959,0.03215814,-0.5470288,0.3032708,0.8586215,-0.4132746,0.01580673,0.992653,0.09161514
0.1001367,63.25909,5,48.65204,-73.63476,79.72243,-58.64014,68.53249,-64.32297,68.15952,-73.9939,,,False,0,0,0,FALSE,FALSE,FALSE,0.8897313,0.1325924,0.4368036,-0.09369484,0.9895573,-0.1095334,0.2219967,1.496693,0.2153551,0,0,1,0,1,0,0,0,0,-0.893117,0.006745577,-0.4497739,0.09816716,0.9787095,-0.1802523,0.001762748,1.255633,0.08667892,-0.8367354,0.03158839,-0.5466958,0.3025806,0.8587616,-0.4134895,0.01593643,0.9926738,0.09206539
0.1153411,63.27017,5,48.71994,-73.60056,79.72243,-58.64014,68.47728,-64.34529,68.1062,-73.9674,,,False,0,0,0,FALSE,FALSE,FALSE,0.8888932,0.1342593,0.4379992,-0.09622847,0.9894812,-0.1080145,0.2216586,1.496944,0.2166066,0,0,1,0,1,0,0,0,0,-0.8935419,0.005476192,-0.4489465,0.09672356,0.9787946,-0.1805705,0.00207299,1.2553,0.08820623,-0.8376164,0.03081627,-0.5453889,0.301157,0.8590239,-0.4139836,0.01634288,0.992552,0.09333652
