timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,194.1969,5,-78.56501,-229.8224,-70.36366,-263.8479,-73.17266,-252.0239,-82.92381,-249.8069,,,False,0,0,0,FALSE,FALSE,FALSE,0.2612629,0.1416734,-0.9548144,-0.06567881,0.9894872,0.1288466,-0.05514359,1.500537,0.1433841,0,0,1,0,1,0,0,0,0,-0.2708985,0.005746043,0.9625908,-0.107622,0.9935319,-0.03621843,-0.1382502,1.267429,0.3695434,-0.3677753,0.03254833,0.9293449,-0.447391,0.86993,-0.2075162,-0.1291745,0.9909776,0.3470932
0.0197944,164.282,5,-78.5382,-229.9177,-70.36366,-263.8479,-73.19415,-251.9175,-82.85844,-249.7202,,,False,0,0,0,FALSE,FALSE,FALSE,0.2608307,0.1415012,-0.9549581,-0.06516911,0.9895239,0.1288232,-0.05524475,1.50057,0.1438572,0,0,1,0,1,0,0,0,0,-0.2710072,0.005295785,0.9625627,-0.1077051,0.9935384,-0.0357903,-0.1383705,1.267407,0.3700227,-0.3680359,0.03239887,0.929247,-0.4471676,0.8700632,-0.2074398,-0.1283944,0.9915203,0.3486767
0.0291585,164.2756,5,-78.52551,-229.9627,-70.36366,-263.8479,-73.20432,-251.8672,-82.82751,-249.6793,,,False,0,0,0,FALSE,FALSE,FALSE,0.2605691,0.1413625,-0.95505,-0.06494489,0.9895482,0.1287496,-0.0551432,1.500614,0.1445639,0,0,1,0,1,0,0,0,0,-0.2710909,0.005042616,0.9625406,-0.1076066,0.9935591,-0.03551154,-0.1382636,1.267511,0.3707612,-0.3685311,0.03224632,0.929056,-0.4470142,0.8701231,-0.2075191,-0.1285065,0.9915074,0.3493035
0.0383331,164.2706,5,-78.51308,-230.0069,-70.36366,-263.8479,-73.21427,-251.8179,-82.79722,-249.6391,,,False,0,0,0,FALSE,FALSE,FALSE,0.2603199,0.140826,-0.9551971,-0.06401695,0.9896466,0.1284584,-0.05511711,1.500621,0.1450988,0,0,1,0,1,0,0,0,0,-0.2712524,0.005025964,0.9624951,-0.107308,0.9935943,-0.03543012,-0.1384799,1.267488,0.3713539,-0.3689493,0.03205365,0.9288967,-0.4469786,0.8701313,-0.2075616,-0.1286082,0.9914861,0.349934
0.0476114,164.261,5,-78.5005,-230.0515,-70.36366,-263.8479,-73.22434,-251.768,-82.76658,-249.5985,,,False,0,0,0,FALSE,FALSE,FALSE,0.2600481,0.1408472,-0.9552683,-0.06330305,0.9896629,0.1286857,-0.05503942,1.500531,0.1455516,0,0,1,0,1,0,0,0,0,-0.2710568,0.004962878,0.9625506,-0.1074994,0.9935749,-0.03539495,-0.1386033,1.267527,0.3718032,-0.3694012,0.03156446,0.9287338,-0.4468732,0.8702432,-0.2073191,-0.1278239,0.9919834,0.35136
0.0573144,164.2726,5,-78.48734,-230.0982,-70.36366,-263.8479,-73.23488,-251.7159,-82.73453,-249.556,,,False,0,0,0,FALSE,FALSE,FALSE,0.2600316,0.1407944,-0.9552804,-0.06274077,0.9896856,0.1287869,-0.05491573,1.500479,0.1461594,0,0,1,0,1,0,0,0,0,-0.2709337,0.005057354,0.9625847,-0.1072131,0.9936057,-0.03539704,-0.1385449,1.267612,0.3724542,-0.369838,0.03121823,0.9285716,-0.4468705,0.8702632,-0.2072406,-0.127867,0.9919893,0.3519686
0.06767371,164.28,5,-78.47331,-230.1481,-70.36366,-263.8479,-73.24612,-251.6602,-82.70032,-249.5107,,,False,0,0,0,FALSE,FALSE,FALSE,0.2602822,0.1408618,-0.9552022,-0.06214767,0.9896935,0.1290136,-0.05484784,1.500418,0.1465856,0,0,1,0,1,0,0,0,0,-0.2710015,0.005316411,0.9625642,-0.1071826,0.9935995,-0.03566414,-0.1386357,1.267671,0.3727621,-0.3701355,0.03074669,0.9284688,-0.4468984,0.8703115,-0.2069775,-0.1278941,0.9919856,0.3525409
0.0793393,164.2759,5,-78.4575,-230.2043,-70.36366,-263.8479,-73.25878,-251.5975,-82.6618,-249.4596,,,False,0,0,0,FALSE,FALSE,FALSE,0.2602545,0.1409292,-0.9551998,-0.06207008,0.9896863,0.1291057,-0.05498851,1.500437,0.1469372,0,0,1,0,1,0,0,0,0,-0.2711174,0.005316966,0.9625316,-0.1071371,0.9936044,-0.03566604,-0.1387638,1.267691,0.3731889,-0.3699367,0.03016779,0.9285671,-0.4472471,0.8702566,-0.2064545,-0.1268577,0.9925443,0.353982
0.1045541,164.269,5,-78.42332,-230.3256,-70.36366,-263.8479,-73.28616,-251.462,-82.57852,-249.3493,,,False,0,0,0,FALSE,FALSE,FALSE,0.2610181,0.140444,-0.955063,-0.06172827,0.9897636,0.1286765,-0.05490018,1.50024,0.1481808,0,0,1,0,1,0,0,0,0,-0.2721381,0.005222137,0.962244,-0.1072172,0.9935939,-0.03571501,-0.1391087,1.267773,0.3744567,-0.3700058,0.02861738,0.9285886,-0.447863,0.8702191,-0.2052742,-0.1268955,0.9925827,0.3556362
0.1239271,164.2082,5,-78.39697,-230.4188,-70.36366,-263.8479,-73.30718,-251.3579,-82.51454,-249.2645,,,False,0,0,0,FALSE,FALSE,FALSE,0.2614907,0.1404124,-0.9549383,-0.06203478,0.9897614,0.1285458,-0.05507191,1.500263,0.1483414,0,0,1,0,1,0,0,0,0,-0.2721503,0.005280728,0.9622403,-0.1075242,0.9935554,-0.03586364,-0.1392861,1.267932,0.3747453,-0.3696529,0.0283987,0.9287359,-0.4481024,0.8701698,-0.2049603,-0.1260287,0.9930711,0.3568557
