timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,0,0,0,0,-34.7852,-3.871685,-22.50154,-3.750016,-20.10651,5.958941,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9921133,-0.02520745,-0.1227833,-0.03254504,0.9977786,0.05812605,0.002400486,1.566151,0.2692601,0,0,1,0,1,0,0,0,0,0.993687,-0.004644126,0.1120924,-0.01061149,0.9907726,0.1351186,0.245305,1.311738,0.30699,0.9796956,0.07935783,0.1841165,-0.09733745,0.9911051,0.090753,0.2139648,1.040378,0.2539563
0.0190164,263.564,5,-0.09448276,-0.0106581,-34.7852,-3.871685,-22.45758,-3.741973,-20.07134,5.931377,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9921103,-0.0255822,-0.1227318,-0.03294707,0.9977518,0.05835852,0.002254108,1.566158,0.2691589,0,0,1,0,1,0,0,0,0,0.9936377,-0.004906587,0.1125165,-0.01038149,0.9908067,0.1348863,0.2449632,1.311686,0.3066533,0.9796638,0.07925679,0.1843293,-0.09724458,0.9911214,0.0906741,0.2138271,1.040425,0.2540143
0.0357712,263.5395,5,-0.1777248,-0.02008419,-34.7852,-3.871685,-22.41885,-3.734886,-20.04035,5.907093,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9920787,-0.02567283,-0.1229681,-0.03303362,0.9977583,0.0581993,0.002052826,1.566149,0.2690088,0,0,1,0,1,0,0,0,0,0.9936137,-0.004873455,0.1127302,-0.01043935,0.9908114,0.1348471,0.2448575,1.311705,0.3066563,0.979682,0.07936977,0.1841839,-0.09734365,0.9911113,0.09067859,0.2137265,1.04045,0.2540044
0.044239,263.5272,5,-0.2197939,-0.02485713,-34.7852,-3.871685,-22.39928,-3.731304,-20.02469,5.894817,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9920863,-0.02575589,-0.1228878,-0.03311688,0.9977533,0.05823824,0.001999657,1.566086,0.2690426,0,0,1,0,1,0,0,0,0,0.9936142,-0.00437025,0.1127471,-0.01096691,0.9907777,0.1350528,0.2447669,1.311702,0.3066933,0.9797046,0.07929613,0.1840951,-0.09725263,0.9911237,0.09064113,0.2136243,1.040489,0.2540057
0.0518553,263.5262,5,-0.2576326,-0.02915075,-34.7852,-3.871685,-22.38168,-3.728079,-20.0106,5.88378,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9920608,-0.02569715,-0.1231058,-0.03308005,0.9977504,0.05830828,0.001853123,1.566125,0.2689676,0,0,1,0,1,0,0,0,0,0.9935589,-0.004759543,0.1132165,-0.01060968,0.9908213,0.1347613,0.2447004,1.311728,0.3066532,0.9796983,0.07936995,0.1840966,-0.09731159,0.991126,0.09055229,0.2135181,1.040507,0.2541265
0.0629804,263.4991,5,-0.3129004,-0.03544857,-34.7852,-3.871685,-22.35596,-3.723373,-19.99003,5.867654,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9920725,-0.02562439,-0.1230285,-0.03297536,0.9977666,0.0580906,0.00162048,1.566108,0.2688555,0,0,1,0,1,0,0,0,0,0.993578,-0.004713312,0.1130513,-0.01062166,0.9908348,0.1346607,0.2446052,1.311721,0.3066528,0.9796958,0.07928504,0.1841466,-0.09723659,0.9911306,0.09058246,0.2134228,1.040518,0.254108
0.0823454,263.5087,5,-0.4091046,-0.04639488,-34.7852,-3.871685,-22.3112,-3.715185,-19.95421,5.839586,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9920763,-0.02526776,-0.1230695,-0.03263637,0.9977695,0.05823032,0.00152118,1.566083,0.2688773,0,0,1,0,1,0,0,0,0,0.993553,-0.004303053,0.1132882,-0.01107408,0.990817,0.1347555,0.2442119,1.311635,0.3066,0.9797156,0.07920858,0.1840746,-0.09711909,0.9911585,0.09040253,0.213334,1.040515,0.2540974
0.0962176,263.4951,5,-0.4780191,-0.05425271,-34.7852,-3.871685,-22.27914,-3.709317,-19.92855,5.81948,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9921032,-0.02563173,-0.1227773,-0.03297413,0.9977632,0.05814873,0.001186128,1.566039,0.2686914,0,0,1,0,1,0,0,0,0,0.9935652,-0.004419655,0.1131746,-0.01089927,0.9908699,0.1343805,0.2439769,1.311735,0.3065359,0.9797534,0.07912592,0.183909,-0.09700622,0.9911752,0.09034092,0.2130687,1.040486,0.2539739
0.1043052,263.5016,5,-0.5181973,-0.0588293,-34.7852,-3.871685,-22.26044,-3.705894,-19.9136,5.807756,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9920608,-0.02604702,-0.1230326,-0.03338047,0.9977627,0.0579254,0.0010695,1.565984,0.2686577,0,0,1,0,1,0,0,0,0,0.9936006,-0.003730595,0.1128896,-0.01157188,0.9908333,0.1345935,0.2437443,1.311684,0.3063427,0.9797509,0.0791514,0.1839111,-0.09706825,0.9911508,0.09054229,0.2129995,1.040512,0.2539678
0.1122005,263.518,5,-0.5574214,-0.06328581,-34.7852,-3.871685,-22.24219,-3.702555,-19.89899,5.796312,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9920881,-0.02644664,-0.1227276,-0.0337172,0.9977732,0.05754762,0.0009373478,1.565878,0.2685911,0,0,1,0,1,0,0,0,0,0.99361,-0.004211478,0.11279,-0.0110529,0.9908699,0.1343673,0.2439287,1.311819,0.3067076,0.9797795,0.0791413,0.1837634,-0.09704378,0.9911522,0.09055351,0.2128022,1.040436,0.2539263
0.121865,263.5238,5,-0.6054356,-0.06873615,-34.7852,-3.871685,-22.21985,-3.698467,-19.88112,5.782305,,,False,0,0,0,FALSE,FALSE,FALSE,-0.992101,-0.02713735,-0.122472,-0.03437682,0.9977598,0.0573904,0.0008530226,1.565917,0.2685586,0,0,1,0,1,0,0,0,0,0.9936104,-0.00383871,0.1127999,-0.01142175,0.9908708,0.1343301,0.2438222,1.311834,0.3067114,0.9797766,0.07922567,0.1837425,-0.09714186,0.9911348,0.09063763,0.2126785,1.040445,0.2539189
0.1328198,263.5232,5,-0.65986,-0.07491473,-34.7852,-3.871685,-22.19453,-3.693833,-19.86086,5.766425,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9920869,-0.02760186,-0.1224819,-0.03479687,0.9977677,0.05699846,0.0006961105,1.565868,0.2685007,0,0,1,0,1,0,0,0,0,0.993618,-0.003287897,0.1127495,-0.01191923,0.9909183,0.1339359,0.2437941,1.311831,0.3064914,0.9798181,0.07949418,0.183404,-0.09733934,0.9911343,0.09043121,0.2125464,1.040462,0.2539342
0.1431192,263.5261,5,-0.7110286,-0.08072104,-34.7852,-3.871685,-22.17073,-3.689478,-19.8418,5.751497,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9921077,-0.02772947,-0.1222843,-0.03490646,0.9977669,0.05694456,0.000663938,1.565714,0.2685568,0,0,1,0,1,0,0,0,0,0.9936081,-0.003776997,0.1128227,-0.01144347,0.9909215,0.1339537,0.2439415,1.311696,0.3067419,0.9798101,0.07947174,0.1834571,-0.09733859,0.9911262,0.0905214,0.2124273,1.040141,0.2537267
