timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,148.773,5,11.33061,-1305.18,40.91163,-1323.887,30.95072,-1316.87,22.68359,-1322.496,,,False,0,0,0,FALSE,FALSE,FALSE,0.8412835,-0.01097879,-0.5404828,-0.01198208,0.9991695,-0.03894666,0.2705081,1.564161,0.1124111,0,0,1,0,1,0,0,0,0,-0.8014273,0.06274915,0.5947915,-0.01056138,0.9928413,-0.118973,0.03160834,1.322073,0.2163605,-0.8397865,0.1169082,0.5301803,0.04152351,0.9875108,-0.1519808,0.07165498,1.06311,0.244041
0.0208679,126.5815,5,11.41439,-1305.242,40.91163,-1323.887,30.86016,-1316.814,22.66512,-1322.391,,,False,0,0,0,FALSE,FALSE,FALSE,0.8419466,-0.01092937,-0.5394505,-0.01204724,0.9991648,-0.03904599,0.2706332,1.564163,0.1124257,0,0,1,0,1,0,0,0,0,-0.8015421,0.06318645,0.5945904,-0.01029781,0.9927946,-0.1193852,0.03166956,1.322022,0.216323,-0.8397108,0.1169467,0.5302916,0.0412259,0.9874458,-0.1524835,0.07165056,1.063173,0.2439161
0.0330774,126.5683,5,11.46342,-1305.278,40.91163,-1323.887,30.80718,-1316.782,22.65431,-1322.33,,,False,0,0,0,FALSE,FALSE,FALSE,0.8424879,-0.01069892,-0.5386091,-0.01222506,0.9991656,-0.03896976,0.2706248,1.56423,0.1123685,0,0,1,0,1,0,0,0,0,-0.8017297,0.06330641,0.5943246,-0.01045955,0.9927364,-0.1198542,0.03167468,1.322075,0.2161928,-0.8398154,0.1174365,0.5300177,0.04154591,0.9873616,-0.152941,0.07154757,1.06318,0.2439867
0.0445813,126.5497,5,11.50963,-1305.313,40.91163,-1323.887,30.75726,-1316.751,22.64414,-1322.272,,,False,0,0,0,FALSE,FALSE,FALSE,0.8430707,-0.01050426,-0.5377003,-0.01240486,0.9991634,-0.03896902,0.2706755,1.564257,0.1121863,0,0,1,0,1,0,0,0,0,-0.8018281,0.0635132,0.5941697,-0.01033809,0.9927121,-0.1200662,0.03162676,1.322167,0.2158855,-0.8400281,0.1172731,0.5297168,0.04113514,0.9873158,-0.1533477,0.07155949,1.063231,0.2438125
0.0558845,126.5391,5,11.55504,-1305.346,40.91163,-1323.887,30.70821,-1316.721,22.63413,-1322.216,,,False,0,0,0,FALSE,FALSE,FALSE,0.8436366,-0.01038766,-0.5368141,-0.01254405,0.9991586,-0.03904805,0.270789,1.564315,0.1121365,0,0,1,0,1,0,0,0,0,-0.8020107,0.06390341,0.5938815,-0.01016598,0.9926562,-0.1205415,0.03171629,1.322148,0.2158667,-0.8401428,0.1172189,0.5295469,0.0410273,0.9873035,-0.1534554,0.07147926,1.063281,0.2437436
0.06687801,126.5196,5,11.59921,-1305.379,40.91163,-1323.887,30.66051,-1316.692,22.6244,-1322.161,,,False,0,0,0,FALSE,FALSE,FALSE,0.8440258,-0.009813257,-0.536213,-0.01329508,0.9991425,-0.03921247,0.2709408,1.564309,0.1120993,0,0,1,0,1,0,0,0,0,-0.8021238,0.06408381,0.5937092,-0.01009648,0.9926276,-0.120783,0.03177059,1.322233,0.2157093,-0.8403324,0.1174025,0.5292052,0.04123472,0.9872805,-0.1535478,0.07142633,1.063262,0.2437956
0.07830971,126.5078,5,11.64515,-1305.413,40.91163,-1323.887,30.6109,-1316.661,22.61429,-1322.103,,,False,0,0,0,FALSE,FALSE,FALSE,0.8443794,-0.009362233,-0.535664,-0.01396479,0.999123,-0.0394755,0.2710073,1.564337,0.1120612,0,0,1,0,1,0,0,0,0,-0.8021654,0.06464875,0.5935918,-0.009629536,0.9925915,-0.1211174,0.03184122,1.322221,0.2157424,-0.8407009,0.1173409,0.5286334,0.04118399,0.987267,-0.1536479,0.07138008,1.063358,0.2437021
0.1031889,126.501,5,11.74515,-1305.487,40.91163,-1323.887,30.50294,-1316.595,22.59227,-1321.979,,,False,0,0,0,FALSE,FALSE,FALSE,0.8446761,-0.009193957,-0.5351988,-0.01484326,0.9990657,-0.04058886,0.2712837,1.564351,0.1119092,0,0,1,0,1,0,0,0,0,-0.8030113,0.06501526,0.5924069,-0.009221345,0.9925571,-0.1214304,0.03171521,1.322475,0.2152541,-0.8414937,0.1180558,0.5272107,0.04222512,0.98722,-0.153667,0.07129282,1.063378,0.243636
0.1216971,126.4174,5,11.81962,-1305.542,40.91163,-1323.887,30.42262,-1316.546,22.57589,-1321.886,,,False,0,0,0,FALSE,FALSE,FALSE,0.8447249,-0.01061122,-0.5350957,-0.01387323,0.9990333,-0.04171221,0.2714882,1.564359,0.1116983,0,0,1,0,1,0,0,0,0,-0.8039508,0.06552054,0.5910755,-0.00871601,0.9925073,-0.1218742,0.03163874,1.322586,0.2148561,-0.8424081,0.1182616,0.5257022,0.04273446,0.9872082,-0.1536021,0.07126051,1.06353,0.2433105
0.1323506,126.3238,5,11.86254,-1305.574,40.91163,-1323.887,30.3764,-1316.517,22.56646,-1321.832,,,False,0,0,0,FALSE,FALSE,FALSE,0.8449955,-0.01128408,-0.5346544,-0.01325495,0.9990283,-0.04203368,0.2717288,1.56436,0.1115516,0,0,1,0,1,0,0,0,0,-0.8046816,0.0658033,0.5900487,-0.008457497,0.9924675,-0.1222157,0.03171802,1.322726,0.2145787,-0.8432041,0.1187512,0.5243137,0.04352896,0.9871768,-0.1535809,0.07119912,1.063524,0.2433235
0.1429255,126.2515,5,11.90518,-1305.605,40.91163,-1323.887,30.3305,-1316.489,22.55711,-1321.779,,,False,0,0,0,FALSE,FALSE,FALSE,0.8450058,-0.01163508,-0.5346308,-0.01285532,0.9990324,-0.04206014,0.2717829,1.564361,0.1115737,0,0,1,0,1,0,0,0,0,-0.8048087,0.06579022,0.5898768,-0.008471787,0.9924632,-0.1222502,0.03148717,1.322788,0.214247,-0.8437589,0.1183908,0.5235022,0.04359559,0.9872633,-0.1530055,0.07123023,1.063619,0.243194
0.1546188,126.2392,5,11.95233,-1305.639,40.91163,-1323.887,30.27977,-1316.458,22.54676,-1321.721,,,False,0,0,0,FALSE,FALSE,FALSE,0.8449627,-0.01189378,-0.5346928,-0.0126628,0.9990276,-0.04223324,0.2718348,1.564325,0.111504,0,0,1,0,1,0,0,0,0,-0.8051868,0.06567951,0.5893729,-0.008495059,0.9924684,-0.122206,0.03161609,1.322792,0.2142797,-0.844189,0.1185754,0.5227665,0.04396164,0.987257,-0.1529411,0.07133013,1.063648,0.2430468
0.1647824,126.203,5,11.99334,-1305.669,40.91163,-1323.887,30.23566,-1316.431,22.53776,-1321.67,,,False,0,0,0,FALSE,FALSE,FALSE,0.8447022,-0.01144684,-0.5351143,-0.01311059,0.9990288,-0.04206628,0.271799,1.564274,0.1114607,0,0,1,0,1,0,0,0,0,-0.8053778,0.06548902,0.589133,-0.008645814,0.9924747,-0.1221445,0.03187257,1.32273,0.2143165,-0.8444296,0.1184139,0.5224144,0.0441376,0.9873252,-0.1524496,0.07140774,1.06361,0.2431003
0.1760482,126.1854,5,12.0388,-1305.703,40.91163,-1323.887,30.18678,-1316.401,22.52779,-1321.613,,,False,0,0,0,FALSE,FALSE,FALSE,0.8445106,-0.01123837,-0.535421,-0.01364205,0.9990039,-0.04248627,0.2718211,1.564312,0.1114458,0,0,1,0,1,0,0,0,0,-0.8054596,0.06567059,0.5890011,-0.008523945,0.9924553,-0.1223102,0.03198367,1.322735,0.2143524,-0.8447641,0.1180639,0.5219527,0.04378523,0.9873381,-0.1524675,0.0714559,1.063725,0.2430375
0.1869502,126.1765,5,12.0828,-1305.735,40.91163,-1323.887,30.13947,-1316.372,22.51815,-1321.559,,,False,0,0,0,FALSE,FALSE,FALSE,0.8442871,-0.01061033,-0.5357863,-0.01421616,0.9990087,-0.04218536,0.2719864,1.564291,0.1114752,0,0,1,0,1,0,0,0,0,-0.8057107,0.06577642,0.5886456,-0.008397982,0.9924462,-0.1223927,0.03191888,1.322862,0.2141176,-0.8448647,0.118249,0.5217478,0.04390793,0.9873025,-0.1526624,0.07159323,1.063764,0.2429309
0.1975115,126.1516,5,12.12544,-1305.766,40.91163,-1323.887,30.09364,-1316.344,22.5088,-1321.506,,,False,0,0,0,FALSE,FALSE,FALSE,0.8441788,-0.01067166,-0.5359558,-0.01425206,0.9990016,-0.04233987,0.2720847,1.564271,0.1114544,0,0,1,0,1,0,0,0,0,-0.8057215,0.06586784,0.5886208,-0.008286897,0.9924462,-0.1224001,0.03215909,1.322842,0.2141184,-0.8448316,0.1185131,0.5217414,0.0440985,0.9872651,-0.1528497,0.07160348,1.063759,0.2427455
0.2080082,126.15,5,12.16782,-1305.797,40.91163,-1323.887,30.04808,-1316.316,22.49951,-1321.453,,,False,0,0,0,FALSE,FALSE,FALSE,0.8441262,-0.01064253,-0.536039,-0.014496,0.9989844,-0.04266141,0.272139,1.564247,0.1113573,0,0,1,0,1,0,0,0,0,-0.8058069,0.06583407,0.5885075,-0.008292928,0.9924491,-0.1223764,0.03209996,1.322885,0.2138069,-0.8448641,0.118725,0.5216408,0.04412884,0.9872071,-0.1532152,0.07181829,1.063735,0.2428913
0.2184653,126.1419,5,12.21004,-1305.828,40.91163,-1323.887,30.00271,-1316.288,22.49026,-1321.401,,,False,0,0,0,FALSE,FALSE,FALSE,0.8442097,-0.01099957,-0.5359005,-0.01415147,0.9989836,-0.04279751,0.2722557,1.564227,0.1113667,0,0,1,0,1,0,0,0,0,-0.8060638,0.06586537,0.5881521,-0.008206751,0.9924483,-0.1223887,0.0322687,1.322829,0.213838,-0.8447288,0.1189872,0.5218003,0.0441574,0.9871436,-0.1536152,0.07207531,1.063749,0.2426209
0.2301352,126.1167,5,12.25718,-1305.862,40.91163,-1323.887,29.95206,-1316.257,22.47993,-1321.342,,,False,0,0,0,FALSE,FALSE,FALSE,0.8443905,-0.01125182,-0.5356101,-0.01410173,0.9989662,-0.04321718,0.2723276,1.564211,0.1113852,0,0,1,0,1,0,0,0,0,-0.8062416,0.06528191,0.5879735,-0.008686811,0.9924791,-0.1221052,0.03252798,1.322759,0.2138682,-0.8448229,0.1192511,0.5215874,0.04458186,0.9871452,-0.1534821,0.07218307,1.063652,0.242632
0.2409249,126.1024,5,12.30077,-1305.894,40.91163,-1323.887,29.90524,-1316.228,22.47038,-1321.288,,,False,0,0,0,FALSE,FALSE,FALSE,0.8445483,-0.0112955,-0.5353605,-0.01392489,0.9989761,-0.04304425,0.2724036,1.564213,0.1113717,0,0,1,0,1,0,0,0,0,-0.8064186,0.06537274,0.5877206,-0.008546691,0.9924784,-0.1221214,0.03249592,1.322817,0.2136073,-0.8451829,0.1190724,0.5210449,0.04447524,0.9871554,-0.1534479,0.07211906,1.06371,0.2426464
0.2514908,126.0847,5,12.34346,-1305.925,40.91163,-1323.887,29.8594,-1316.2,22.46103,-1321.235,,,False,0,0,0,FALSE,FALSE,FALSE,0.8447608,-0.01156039,-0.5350195,-0.01360742,0.9989793,-0.04307061,0.2726461,1.564284,0.1114593,0,0,1,0,1,0,0,0,0,-0.8064889,0.06542899,0.5876178,-0.008418761,0.9924865,-0.1220641,0.03271598,1.322803,0.2135525,-0.8452606,0.1190099,0.5209332,0.04447058,0.9871683,-0.1533663,0.07232827,1.06373,0.242387
0.2625005,126.0775,5,12.38795,-1305.958,40.91163,-1323.887,29.81161,-1316.171,22.45129,-1321.18,,,False,0,0,0,FALSE,FALSE,FALSE,0.8449036,-0.01155788,-0.5347936,-0.01335564,0.9989991,-0.04269037,0.2728026,1.564256,0.1115204,0,0,1,0,1,0,0,0,0,-0.8069566,0.06514501,0.5870069,-0.008641336,0.9924895,-0.122024,0.03290534,1.322823,0.2134872,-0.8457595,0.1189204,0.5201432,0.04479547,0.9872301,-0.1528726,0.07243925,1.06367,0.2423494
0.2736941,126.0334,5,12.43321,-1305.991,40.91163,-1323.887,29.76304,-1316.141,22.44138,-1321.124,,,False,0,0,0,FALSE,FALSE,FALSE,0.8451711,-0.01107379,-0.5343814,-0.0140792,0.9989772,-0.04296894,0.2728283,1.564258,0.1115027,0,0,1,0,1,0,0,0,0,-0.8071736,0.06490566,0.5867351,-0.008853167,0.9924942,-0.1219708,0.03272372,1.322871,0.2132013,-0.8460399,0.1186795,0.5197419,0.04474188,0.9872738,-0.152606,0.07244533,1.063779,0.2423041
