timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,138.763,5,-86.8727,-1135.206,-69.5825,-1165.637,-70.47626,-1148.804,-77.49362,-1155.929,,,False,0,0,0,FALSE,FALSE,FALSE,0.4937807,-0.01193032,-0.8695047,-0.03451633,0.998849,-0.03330642,0.257927,1.565357,0.04096425,0,0,1,0,1,0,0,0,0,-0.452121,0.04767922,0.8906813,-0.07451524,0.9930606,-0.09098458,0.108262,1.319459,0.2336256,-0.5158887,0.1134229,0.8491138,-0.03352825,0.9877633,-0.1523138,0.1500999,1.057484,0.2428651
0.0225325,153.0871,5,-86.8217,-1135.306,-69.5825,-1165.637,-70.559,-1148.774,-77.52554,-1155.847,,,False,0,0,0,FALSE,FALSE,FALSE,0.4938568,-0.0124111,-0.8694549,-0.03485466,0.998812,-0.03405533,0.2579366,1.565284,0.04097691,0,0,1,0,1,0,0,0,0,-0.4523587,0.04780026,0.8905542,-0.07442541,0.9930561,-0.09110655,0.1083103,1.319439,0.2335364,-0.5163154,0.1135057,0.8488433,-0.03336814,0.9877589,-0.1523777,0.1501555,1.057433,0.2427956
0.0333594,153.0716,5,-86.79719,-1135.354,-69.5825,-1165.637,-70.59876,-1148.759,-77.54088,-1155.807,,,False,0,0,0,FALSE,FALSE,FALSE,0.4940288,-0.01298782,-0.8693486,-0.03509088,0.9987758,-0.03486269,0.2580584,1.565246,0.04099242,0,0,1,0,1,0,0,0,0,-0.4523966,0.04771757,0.8905393,-0.07450173,0.9930549,-0.09105773,0.1084725,1.31939,0.233632,-0.5163144,0.1137158,0.8488158,-0.03340077,0.9877171,-0.1526412,0.1502802,1.057453,0.2427196
0.0465084,153.0693,5,-86.76741,-1135.413,-69.5825,-1165.637,-70.64705,-1148.741,-77.55951,-1155.759,,,False,0,0,0,FALSE,FALSE,FALSE,0.4946482,-0.01305168,-0.8689954,-0.03569547,0.9987384,-0.03531885,0.2582336,1.56515,0.04101042,0,0,1,0,1,0,0,0,0,-0.4529828,0.04752238,0.8902518,-0.07453904,0.993063,-0.0909379,0.1085208,1.319381,0.23338,-0.517201,0.114227,0.8482071,-0.03295729,0.9876605,-0.153103,0.1502668,1.057426,0.2426822
0.0568607,153.0318,5,-86.74393,-1135.459,-69.5825,-1165.637,-70.68506,-1148.727,-77.57417,-1155.721,,,False,0,0,0,FALSE,FALSE,FALSE,0.4948375,-0.01296785,-0.868889,-0.03552665,0.9987508,-0.03513864,0.2582713,1.56513,0.04104054,0,0,1,0,1,0,0,0,0,-0.453084,0.04768107,0.8901918,-0.07448106,0.9930526,-0.09109945,0.1086468,1.31932,0.2334293,-0.5172863,0.1143476,0.8481389,-0.03303802,0.9876267,-0.1533037,0.1503511,1.057404,0.2425829
0.0687785,153.0251,5,-86.7169,-1135.512,-69.5825,-1165.637,-70.72883,-1148.711,-77.59106,-1155.678,,,False,0,0,0,FALSE,FALSE,FALSE,0.4949999,-0.01262392,-0.8688012,-0.03583298,0.9987472,-0.03492792,0.2582861,1.565098,0.04104906,0,0,1,0,1,0,0,0,0,-0.4535718,0.04738254,0.8899593,-0.07478569,0.9930401,-0.09098556,0.108695,1.319303,0.2332575,-0.5171975,0.1146613,0.8481507,-0.03299324,0.9875776,-0.1536295,0.1505937,1.057363,0.2425098
0.0790639,152.9941,5,-86.69355,-1135.558,-69.5825,-1165.637,-70.76659,-1148.697,-77.60563,-1155.64,,,False,0,0,0,FALSE,FALSE,FALSE,0.4954952,-0.0127069,-0.8685178,-0.03609274,0.9987282,-0.0352031,0.2582375,1.565126,0.04101238,0,0,1,0,1,0,0,0,0,-0.4539374,0.04742516,0.8897706,-0.07478012,0.9930319,-0.09107988,0.108669,1.31931,0.2331063,-0.5174498,0.114744,0.8479855,-0.03301967,0.9875535,-0.1537784,0.1505465,1.057463,0.2423025
0.0910787,152.9705,5,-86.66625,-1135.611,-69.5825,-1165.637,-70.81071,-1148.68,-77.62264,-1155.596,,,False,0,0,0,FALSE,FALSE,FALSE,0.4954933,-0.01269466,-0.8685189,-0.03612477,0.9987269,-0.03520716,0.258265,1.565074,0.04096895,0,0,1,0,1,0,0,0,0,-0.4540514,0.04728672,0.8897198,-0.07500546,0.9930173,-0.09105435,0.1086529,1.319275,0.2330723,-0.517652,0.1149304,0.8478369,-0.03302662,0.9875142,-0.1540292,0.1505956,1.057412,0.242147
0.1159353,152.9634,5,-86.60976,-1135.722,-69.5825,-1165.637,-70.90199,-1148.647,-77.65786,-1155.505,,,False,0,0,0,FALSE,FALSE,FALSE,0.4955828,-0.01228172,-0.868474,-0.03659927,0.9987167,-0.03500845,0.2583073,1.565108,0.04096315,0,0,1,0,1,0,0,0,0,-0.4548168,0.04738275,0.8893237,-0.07508781,0.9929878,-0.09130723,0.1085436,1.319216,0.2329234,-0.5179489,0.1149655,0.8476508,-0.03319,0.9874803,-0.1542107,0.1506361,1.057384,0.2420676
0.1345577,152.914,5,-86.56736,-1135.805,-69.5825,-1165.637,-70.97038,-1148.621,-77.68424,-1155.438,,,False,0,0,0,FALSE,FALSE,FALSE,0.49541,-0.01216743,-0.8685743,-0.03652295,0.998726,-0.03482231,0.2583343,1.565094,0.04086392,0,0,1,0,1,0,0,0,0,-0.4552524,0.04731382,0.8891044,-0.07502576,0.992997,-0.09125827,0.108696,1.319157,0.2329478,-0.518006,0.1153018,0.8475702,-0.0331961,0.987417,-0.1546146,0.1507006,1.057381,0.2419922
