timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,149.1184,5,543.614,-842.0047,571.925,-862.5834,561.929,-855.6599,552.9412,-860.0441,,,False,0,0,0,FALSE,FALSE,FALSE,0.8177133,-0.01226816,-0.5754952,-0.02651221,0.9979092,-0.05894384,0.3118449,1.481759,-0.2327636,0,0,1,0,1,0,0,0,0,-0.7556746,-0.2013196,0.6232386,-0.2104695,0.9757576,0.05999748,0.1158754,1.183837,-0.1100983,-0.7305225,-0.4106114,0.5456512,-0.3510644,0.911176,0.2156667,0.1418759,0.954542,-0.1092244
0.0198658,129.5139,5,543.6906,-842.0679,571.925,-862.5834,561.8691,-855.6102,552.9388,-859.9663,,,False,0,0,0,FALSE,FALSE,FALSE,0.8176429,-0.01233906,-0.5755935,-0.0263747,0.9979179,-0.05885831,0.3123323,1.481769,-0.2315148,0,0,1,0,1,0,0,0,0,-0.7560257,-0.2008497,0.6229644,-0.2099609,0.9758778,0.05982506,0.1160151,1.183845,-0.1088685,-0.7313685,-0.410565,0.5445517,-0.3511797,0.911207,0.2153478,0.141773,0.954519,-0.1080428
0.0300313,129.4885,5,543.7298,-842.1002,571.925,-862.5834,561.8386,-855.5847,552.9376,-859.9265,,,False,0,0,0,FALSE,FALSE,FALSE,0.8173217,-0.01188934,-0.5760591,-0.02675834,0.9979251,-0.05856143,0.3128228,1.481753,-0.2302923,0,0,1,0,1,0,0,0,0,-0.7565555,-0.2001328,0.6225517,-0.2091148,0.97607,0.05965232,0.1163043,1.183836,-0.1077302,-0.7324685,-0.4103894,0.5432038,-0.3507647,0.9113249,0.215525,0.1417634,0.9545135,-0.106848
0.0402759,129.4502,5,543.7693,-842.1328,571.925,-862.5834,561.8077,-855.559,552.9363,-859.8864,,,False,0,0,0,FALSE,FALSE,FALSE,0.816967,-0.01155588,-0.5765686,-0.02686744,0.9979509,-0.05807116,0.3132167,1.481806,-0.2290709,0,0,1,0,1,0,0,0,0,-0.7569329,-0.1990044,0.6224548,-0.2077795,0.9763654,0.05948357,0.1164666,1.183891,-0.1065121,-0.7333568,-0.4106877,0.5417781,-0.35113,0.9112057,0.2154341,0.1417082,0.9545317,-0.1057673
0.0498477,129.4318,5,543.8063,-842.1631,571.925,-862.5834,561.7789,-855.535,552.9352,-859.8489,,,False,0,0,0,FALSE,FALSE,FALSE,0.8166407,-0.01111439,-0.5770394,-0.02717836,0.9979648,-0.05768537,0.3136889,1.48178,-0.2278589,0,0,1,0,1,0,0,0,0,-0.7573276,-0.1987408,0.6220587,-0.2072329,0.9764699,0.05967476,0.1166247,1.183956,-0.105374,-0.7339562,-0.4114158,0.5404122,-0.3514028,0.9109135,0.2162238,0.1416172,0.9545941,-0.1046308
0.0595619,129.3992,5,543.8439,-842.194,571.925,-862.5834,561.7496,-855.5107,552.934,-859.8109,,,False,0,0,0,FALSE,FALSE,FALSE,0.8159025,-0.01036371,-0.5780969,-0.02785977,0.9979733,-0.05721112,0.3143046,1.481802,-0.2266393,0,0,1,0,1,0,0,0,0,-0.7582211,-0.1977736,0.6212782,-0.2061189,0.9767241,0.05937196,0.1169685,1.184045,-0.1042494,-0.7347186,-0.4116026,0.5392328,-0.3515919,0.9108449,0.2162053,0.1416288,0.9546525,-0.1035261
0.0692953,129.3308,5,543.8815,-842.2248,571.925,-862.5834,561.7203,-855.4863,552.9328,-859.7728,,,False,0,0,0,FALSE,FALSE,FALSE,0.8154023,-0.01006956,-0.5788074,-0.02797094,0.9979956,-0.05676665,0.314712,1.481842,-0.2254402,0,0,1,0,1,0,0,0,0,-0.7586114,-0.1970831,0.6210209,-0.2051974,0.9769183,0.05936843,0.1171266,1.184102,-0.1030412,-0.7354942,-0.4113256,0.5383861,-0.351163,0.9109948,0.2162708,0.1416286,0.95469,-0.1024491
0.0814651,129.3047,5,543.9286,-842.2634,571.925,-862.5834,561.6837,-855.4558,552.9313,-859.7252,,,False,0,0,0,FALSE,FALSE,FALSE,0.8146933,-0.009497847,-0.5798142,-0.0281457,0.9980398,-0.05589609,0.3152274,1.481819,-0.2242638,0,0,1,0,1,0,0,0,0,-0.7592914,-0.1965664,0.6203533,-0.204615,0.9770538,0.0591493,0.1174238,1.184207,-0.1018975,-0.7363409,-0.4110536,0.5374355,-0.3506351,0.9111485,0.2164797,0.1416196,0.9546967,-0.1013476
0.1055059,129.2494,5,544.0217,-842.3394,571.925,-862.5834,561.6114,-855.3956,552.9284,-859.631,,,False,0,0,0,FALSE,FALSE,FALSE,0.8139048,-0.008757869,-0.5809321,-0.02850797,0.99808,-0.05498719,0.3156422,1.481829,-0.2231444,0,0,1,0,1,0,0,0,0,-0.7597994,-0.195866,0.6199528,-0.2040332,0.9772039,0.05867674,0.1176683,1.184276,-0.1007822,-0.7368624,-0.410633,0.5370424,-0.3500278,0.9113586,0.2165782,0.1416811,0.954704,-0.1002187
0.1229938,129.2125,5,544.0894,-842.3947,571.925,-862.5834,561.5587,-855.3517,552.9263,-859.5626,,,False,0,0,0,FALSE,FALSE,FALSE,0.8125877,-0.007616485,-0.5827891,-0.02850572,0.9981986,-0.05279125,0.3164679,1.48185,-0.220943,0,0,1,0,1,0,0,0,0,-0.7602863,-0.1946691,0.6197327,-0.2025248,0.9775223,0.05860028,0.1182676,1.184285,-0.09855926,-0.7376396,-0.4100819,0.5363959,-0.3488165,0.9116542,0.2172873,0.1419052,0.9546558,-0.09800816
0.1322085,129.1845,5,544.1251,-842.4238,571.925,-862.5834,561.531,-855.3287,552.9252,-859.5266,,,False,0,0,0,FALSE,FALSE,FALSE,0.8118112,-0.007314609,-0.5838745,-0.02853293,0.9982302,-0.05217735,0.316924,1.481832,-0.2198846,0,0,1,0,1,0,0,0,0,-0.7600569,-0.1940475,0.620209,-0.2018223,0.9776701,0.05855774,0.1186684,1.184282,-0.09747088,-0.7381858,-0.4097965,0.5358624,-0.3478914,0.9118219,0.2180651,0.1420161,0.9545951,-0.09687042
0.1423363,129.2146,5,544.1644,-842.4559,571.925,-862.5834,561.5005,-855.3033,552.924,-859.4869,,,False,0,0,0,FALSE,FALSE,FALSE,0.8109288,-0.007447096,-0.5850977,-0.0281531,0.9982644,-0.05172527,0.3174438,1.481724,-0.2188706,0,0,1,0,1,0,0,0,0,-0.7602188,-0.1935949,0.620152,-0.2011936,0.9777967,0.05860703,0.1189972,1.184274,-0.09638721,-0.7382774,-0.409582,0.5359002,-0.3475593,0.9119254,0.2181619,0.1422634,0.954541,-0.09577501
0.1522386,129.206,5,544.2028,-842.4872,571.925,-862.5834,561.4707,-855.2785,552.9227,-859.4481,,,False,0,0,0,FALSE,FALSE,FALSE,0.8101447,-0.00756094,-0.5861813,-0.02776379,0.9983,-0.05124827,0.3179596,1.481747,-0.2178042,0,0,1,0,1,0,0,0,0,-0.7605219,-0.1934244,0.6198334,-0.2011089,0.9778275,0.05838339,0.1193423,1.184335,-0.09524912,-0.7382851,-0.4096357,0.5358486,-0.3472182,0.9119183,0.2187339,0.142626,0.9546526,-0.09462684
0.1624531,129.1804,5,544.2424,-842.5195,571.925,-862.5834,561.4399,-855.2529,552.9215,-859.4081,,,False,0,0,0,FALSE,FALSE,FALSE,0.8092652,-0.007865423,-0.5873908,-0.0274544,0.9983113,-0.05119254,0.3183464,1.481732,-0.2168442,0,0,1,0,1,0,0,0,0,-0.7607626,-0.1929382,0.6196896,-0.200795,0.9779169,0.05796482,0.1196181,1.184335,-0.09415722,-0.7382295,-0.4093788,0.5361215,-0.3468291,0.9120387,0.2188494,0.1430188,0.9544637,-0.09340334
0.1720865,129.165,5,544.2797,-842.5499,571.925,-862.5834,561.4109,-855.2288,552.9203,-859.3704,,,False,0,0,0,FALSE,FALSE,FALSE,0.808468,-0.008190921,-0.5884833,-0.02682253,0.9983514,-0.05074498,0.3187966,1.481651,-0.2158906,0,0,1,0,1,0,0,0,0,-0.7608769,-0.1924095,0.6197137,-0.2001061,0.9780571,0.05798075,0.1200519,1.184261,-0.09304291,-0.7374935,-0.4097709,0.5368344,-0.3468905,0.9118632,0.2194822,0.1433514,0.9544684,-0.0924105
0.1829352,129.1619,5,544.3218,-842.5841,571.925,-862.5834,561.3783,-855.2016,552.919,-859.3279,,,False,0,0,0,FALSE,FALSE,FALSE,0.8076382,-0.008441957,-0.5896178,-0.0264888,0.9983688,-0.05057777,0.319248,1.481602,-0.2149488,0,0,1,0,1,0,0,0,0,-0.7609015,-0.1922037,0.6197473,-0.2000795,0.9780801,0.05768448,0.1203831,1.184371,-0.09193885,-0.7374267,-0.409459,0.537164,-0.346361,0.9120117,0.2197013,0.1436463,0.9544954,-0.09129131
