timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,107.6217,5,102.1864,-123.443,137.1375,-125.293,124.8949,-122.411,121.7906,-131.9169,,,False,0,0,0,FALSE,FALSE,FALSE,0.997627,0.006193597,-0.06857228,-0.01485448,0.9918522,-0.1265251,0.1279428,1.482191,0.1876774,0,0,1,0,1,0,0,0,0,-0.9839466,-0.1782828,-0.008037567,-0.1765715,0.9790663,-0.1012502,-0.1096311,1.198657,0.1821783,-0.9159899,-0.400779,0.0184049,-0.4003928,0.9160924,0.02145602,-0.09139335,0.9718322,0.1934188
0.0198824,89.53197,5,102.2858,-123.4422,137.1375,-125.293,124.8252,-122.4185,121.7388,-131.8698,,,False,0,0,0,FALSE,FALSE,FALSE,0.9976115,0.004979584,-0.06889713,-0.01366667,0.9919108,-0.1261988,0.1279259,1.482313,0.1867362,0,0,1,0,1,0,0,0,0,-0.9838341,-0.1789074,-0.007910371,-0.1772016,0.9789371,-0.101399,-0.1094862,1.198696,0.180918,-0.9159287,-0.4008949,0.01892525,-0.4005119,0.9160489,0.02108876,-0.09156787,0.9723142,0.1916597
0.031442,89.53934,5,102.3436,-123.4418,137.1375,-125.293,124.7847,-122.4228,121.7087,-131.8423,,,False,0,0,0,FALSE,FALSE,FALSE,0.9976637,0.004162017,-0.06818938,-0.01273865,0.9919699,-0.1258306,0.1278236,1.482368,0.1857665,0,0,1,0,1,0,0,0,0,-0.9836514,-0.1799261,-0.007522345,-0.1782495,0.9787311,-0.1015509,-0.1093578,1.198736,0.1798,-0.9158061,-0.4011863,0.0186789,-0.4008166,0.9159249,0.02068023,-0.09141052,0.9725938,0.1905417
0.0418365,89.56184,5,102.3956,-123.4414,137.1375,-125.293,124.7483,-122.4267,121.6816,-131.8177,,,False,0,0,0,FALSE,FALSE,FALSE,0.9976913,0.003420558,-0.06782568,-0.01187038,0.9921393,-0.1245738,0.1277561,1.482377,0.1847361,0,0,1,0,1,0,0,0,0,-0.9835805,-0.1803336,-0.007029295,-0.1787034,0.9786476,-0.1015576,-0.1092454,1.198759,0.1786862,-0.9156976,-0.4014374,0.01860511,-0.4010769,0.9158183,0.02035241,-0.09130698,0.9727539,0.1893155
0.0514898,89.59053,5,102.4439,-123.441,137.1375,-125.293,124.7145,-122.4304,121.6564,-131.7948,,,False,0,0,0,FALSE,FALSE,FALSE,0.9977272,0.002851896,-0.06732273,-0.01109914,0.9924126,-0.12245,0.127615,1.482343,0.1836285,0,0,1,0,1,0,0,0,0,-0.9834216,-0.181217,-0.006520867,-0.1796329,0.9784789,-0.1015434,-0.1091238,1.198678,0.1776926,-0.9156778,-0.4014588,0.01910675,-0.401109,0.9158182,0.01971394,-0.09157491,0.973281,0.1874896
0.0617254,89.62009,5,102.495,-123.4407,137.1375,-125.293,124.6786,-122.4342,121.6298,-131.7705,,,False,0,0,0,FALSE,FALSE,FALSE,0.9977686,0.001799531,-0.0667429,-0.009865325,0.9926379,-0.1207172,0.1274206,1.482359,0.1825952,0,0,1,0,1,0,0,0,0,-0.9832678,-0.1820784,-0.005650878,-0.1805743,0.9782988,-0.1016084,-0.1090122,1.198641,0.1766436,-0.9154102,-0.4020932,0.01858962,-0.40177,0.9155464,0.01886129,-0.091407,0.9734446,0.1864503
0.0725858,89.67073,5,102.5493,-123.4404,137.1375,-125.293,124.6405,-122.4383,121.6015,-131.7447,,,False,0,0,0,FALSE,FALSE,FALSE,0.9978,0.00181793,-0.06627083,-0.00977394,0.9927345,-0.1199278,0.1273226,1.482402,0.181539,0,0,1,0,1,0,0,0,0,-0.9830972,-0.1830347,-0.004256964,-0.1816667,0.9781099,-0.1014806,-0.1089204,1.198558,0.1756166,-0.9153178,-0.4023163,0.01830274,-0.4020156,0.9154548,0.01805364,-0.09133905,0.9735233,0.1852811
0.0966024,89.75191,5,102.6694,-123.4398,137.1375,-125.293,124.5564,-122.4474,121.5388,-131.6877,,,False,0,0,0,FALSE,FALSE,FALSE,0.9978322,0.004184615,-0.06567693,-0.0119663,0.9928768,-0.1185432,0.1272989,1.482668,0.1783639,0,0,1,0,1,0,0,0,0,-0.982485,-0.1863294,-0.002168059,-0.1851425,0.9774126,-0.1019163,-0.1087049,1.198311,0.1724674,-0.9149027,-0.4032778,0.01789552,-0.4030304,0.9150481,0.01592508,-0.09134245,0.9741936,0.1811673
0.1260804,89.87357,5,102.8168,-123.4395,137.1375,-125.293,124.4531,-122.4585,121.462,-131.6178,,,False,0,0,0,FALSE,FALSE,FALSE,0.9978708,0.006836191,-0.06486344,-0.01454294,0.9927759,-0.1190989,0.1275107,1.482548,0.1751899,0,0,1,0,1,0,0,0,0,-0.9823267,-0.1871691,-0.001364827,-0.1860408,0.9771544,-0.1027524,-0.1086875,1.197771,0.1691472,-0.9142231,-0.4049194,0.01537907,-0.4047565,0.9143367,0.01267138,-0.09189749,0.9745006,0.1770244
0.1374148,89.92039,5,102.8735,-123.4394,137.1375,-125.293,124.4133,-122.4628,121.4325,-131.5909,,,False,0,0,0,FALSE,FALSE,FALSE,0.9979099,0.007246807,-0.06421471,-0.01491542,0.9926907,-0.119761,0.1275425,1.482516,0.1741068,0,0,1,0,1,0,0,0,0,-0.982244,-0.1875986,-0.001847029,-0.1864107,0.97704,-0.1031694,-0.1086093,1.197645,0.1680338,-0.9138615,-0.405782,0.01408345,-0.4056488,0.9139577,0.01141439,-0.09196335,0.9745927,0.175791
0.1475815,89.89227,5,102.9243,-123.4393,137.1375,-125.293,124.3777,-122.4666,121.406,-131.5668,,,False,0,0,0,FALSE,FALSE,FALSE,0.9979425,0.007286172,-0.06370127,-0.01488132,0.9927126,-0.1195836,0.1276136,1.482468,0.1732022,0,0,1,0,1,0,0,0,0,-0.9821502,-0.1880873,-0.002055526,-0.1868671,0.9769103,-0.103571,-0.1083288,1.197554,0.167348,-0.9139244,-0.4056455,0.0139243,-0.4055268,0.9140215,0.01061903,-0.09239203,0.9750429,0.1739641
0.1575265,89.88009,5,102.974,-123.4392,137.1375,-125.293,124.3429,-122.4704,121.3801,-131.5432,,,False,0,0,0,FALSE,FALSE,FALSE,0.9979551,0.00674982,-0.06356108,-0.01430786,0.992765,-0.1192179,0.1277505,1.482386,0.1722905,0,0,1,0,1,0,0,0,0,-0.982106,-0.1883104,-0.002657294,-0.1870194,0.9768399,-0.1039594,-0.108319,1.197531,0.1662694,-0.9135824,-0.4064668,0.01232612,-0.4063741,0.9136586,0.009387121,-0.09219795,0.9751166,0.1732754
0.1677694,89.84498,5,103.0253,-123.4391,137.1375,-125.293,124.307,-122.4742,121.3534,-131.5189,,,False,0,0,0,FALSE,FALSE,FALSE,0.9979895,0.005950328,-0.06309927,-0.01342327,0.992842,-0.1186789,0.1278367,1.482304,0.1713414,0,0,1,0,1,0,0,0,0,-0.9820596,-0.1885345,-0.003738761,-0.1871219,0.976772,-0.1044119,-0.1083244,1.197512,0.1652111,-0.9135953,-0.4064634,0.01145709,-0.4063877,0.9136621,0.008406565,-0.09238237,0.9752658,0.172107
0.1784093,89.78188,5,103.0785,-123.4389,137.1375,-125.293,124.2697,-122.4782,121.3256,-131.4936,,,False,0,0,0,FALSE,FALSE,FALSE,0.9980124,0.005224515,-0.06280184,-0.01262302,0.9929339,-0.1179954,0.1278582,1.482177,0.170451,0,0,1,0,1,0,0,0,0,-0.982028,-0.1886857,-0.004317641,-0.1872026,0.9767084,-0.1048613,-0.1082896,1.197485,0.1641477,-0.9136717,-0.4063138,0.01063937,-0.4062514,0.9137299,0.007583842,-0.0925861,0.9754239,0.1709982
0.1892377,89.74809,5,103.1326,-123.4387,137.1375,-125.293,124.2317,-122.4823,121.2974,-131.4679,,,False,0,0,0,FALSE,FALSE,FALSE,0.9980569,0.003846467,-0.0621897,-0.01117934,0.9929509,-0.1179982,0.1279684,1.482133,0.1696053,0,0,1,0,1,0,0,0,0,-0.9820353,-0.188625,-0.005229115,-0.1870339,0.9766753,-0.1054683,-0.1082974,1.197508,0.1631555,-0.9136942,-0.4062804,0.009955645,-0.4062307,0.9137462,0.006675497,-0.09275448,0.9756926,0.1697757
0.1998338,89.69492,5,103.1856,-123.4384,137.1375,-125.293,124.1946,-122.4863,121.2698,-131.4428,,,False,0,0,0,FALSE,FALSE,FALSE,0.9980817,0.002659813,-0.06185544,-0.009960137,0.9929617,-0.1180162,0.1281281,1.482081,0.1688351,0,0,1,0,1,0,0,0,0,-0.9820511,-0.1885341,-0.005535007,-0.1868956,0.9766319,-0.1061143,-0.1077995,1.197193,0.1629553,-0.9138927,-0.405834,0.009953558,-0.4057936,0.9139459,0.005877092,-0.09296852,0.9759691,0.1687925
0.2095219,89.67708,5,103.234,-123.4381,137.1375,-125.293,124.1606,-122.49,121.2445,-131.4198,,,False,0,0,0,FALSE,FALSE,FALSE,0.9980868,0.001929838,-0.06180143,-0.009236645,0.992951,-0.1181648,0.1282606,1.482054,0.1680769,0,0,1,0,1,0,0,0,0,-0.982003,-0.1887705,-0.006004572,-0.1870706,0.976549,-0.1065673,-0.1081778,1.197627,0.1615289,-0.9138895,-0.4058371,0.01011282,-0.4058016,0.913945,0.005443096,-0.09354514,0.9766269,0.1670222
0.2197932,89.64967,5,103.2854,-123.4378,137.1375,-125.293,124.1246,-122.4939,121.2177,-131.3954,,,False,0,0,0,FALSE,FALSE,FALSE,0.9981109,0.001375146,-0.06142223,-0.008615807,0.9930029,-0.1177751,0.1283959,1.482087,0.1673285,0,0,1,0,1,0,0,0,0,-0.9820279,-0.1886313,-0.006304145,-0.1868936,0.9765522,-0.1068485,-0.1082351,1.197753,0.1606902,-0.9137129,-0.406247,0.009599149,-0.4062199,0.9137632,0.00471051,-0.09336811,0.976586,0.1666575
0.2311874,89.63219,5,103.3423,-123.4374,137.1375,-125.293,124.0847,-122.4982,121.1881,-131.3684,,,False,0,0,0,FALSE,FALSE,FALSE,0.9981265,0.001021147,-0.06117713,-0.008217122,0.9930401,-0.11749,0.1284511,1.482152,0.1665262,0,0,1,0,1,0,0,0,0,-0.9820881,-0.1883176,-0.006288171,-0.1865844,0.9766156,-0.106809,-0.1082444,1.197922,0.1598844,-0.9138244,-0.4059927,0.009734631,-0.4059656,0.9138762,0.004710644,-0.09362191,0.9768948,0.1656576
0.2420408,89.63315,5,103.3966,-123.4371,137.1375,-125.293,124.0467,-122.5023,121.1598,-131.3426,,,False,0,0,0,FALSE,FALSE,FALSE,0.9981341,0.00067937,-0.06105781,-0.007842287,0.9930832,-0.1171508,0.128578,1.482205,0.1658284,0,0,1,0,1,0,0,0,0,-0.9821398,-0.1880337,-0.006684065,-0.186257,0.9766618,-0.1069582,-0.1080802,1.197917,0.1590961,-0.9139853,-0.405611,0.01051396,-0.4055825,0.9140458,0.004807636,-0.0941276,0.9774963,0.1641124
0.2526342,89.61008,5,103.4496,-123.4367,137.1375,-125.293,124.0095,-122.5062,121.1322,-131.3175,,,False,0,0,0,FALSE,FALSE,FALSE,0.998174,0.0002835952,-0.06040525,-0.007359222,0.993111,-0.116946,0.128704,1.482241,0.1651523,0,0,1,0,1,0,0,0,0,-0.9821996,-0.1877122,-0.006953597,-0.1859071,0.9767192,-0.1070426,-0.1080801,1.198039,0.1582888,-0.9139041,-0.4058135,0.009737134,-0.4057888,0.9139559,0.004473507,-0.09390908,0.9774854,0.1638086
0.2642866,89.59438,5,103.5078,-123.4363,137.1375,-125.293,123.9687,-122.5106,121.1018,-131.2898,,,False,0,0,0,FALSE,FALSE,FALSE,0.9981812,0.0005487129,-0.06028342,-0.007605385,0.9931155,-0.1168915,0.1287566,1.482277,0.1645093,0,0,1,0,1,0,0,0,0,-0.9823188,-0.1870803,-0.007108569,-0.1852693,0.9768676,-0.1067937,-0.1080776,1.198168,0.1576148,-0.9140137,-0.4055655,0.009776711,-0.4055412,0.914066,0.004437521,-0.0942151,0.9777774,0.1628374
0.2752203,89.58538,5,103.5625,-123.4359,137.1375,-125.293,123.9304,-122.5148,121.0733,-131.2639,,,False,0,0,0,FALSE,FALSE,FALSE,0.9982197,0.0005362816,-0.05964255,-0.007516779,0.993118,-0.1168765,0.1288314,1.482292,0.1640369,0,0,1,0,1,0,0,0,0,-0.9823935,-0.1866922,-0.007004142,-0.1848876,0.9769132,-0.107038,-0.1077105,1.19801,0.1573504,-0.9144642,-0.4045233,0.01078463,-0.4044989,0.9145277,0.004451364,-0.09464234,0.9782337,0.1614601
0.2867021,89.59151,5,103.6199,-123.4355,137.1375,-125.293,123.8902,-122.5191,121.0434,-131.2366,,,False,0,0,0,FALSE,FALSE,FALSE,0.9982433,0.0001833364,-0.05924726,-0.007138416,0.9930826,-0.1172005,0.1289021,1.482272,0.1635129,0,0,1,0,1,0,0,0,0,-0.9824772,-0.186243,-0.007222176,-0.1844249,0.9770272,-0.1067951,-0.1077487,1.198051,0.1566953,-0.9144124,-0.4046548,0.01022911,-0.4046288,0.9144695,0.004589304,-0.09435183,0.9779994,0.1613389
0.297867,89.57883,5,103.6757,-123.4351,137.1375,-125.293,123.851,-122.5233,121.0143,-131.2102,,,False,0,0,0,FALSE,FALSE,FALSE,0.9982738,-0.0002485588,-0.05873275,-0.006642692,0.9930969,-0.1171083,0.1289198,1.482225,0.1630214,0,0,1,0,1,0,0,0,0,-0.982515,-0.1860539,-0.006951332,-0.1842631,0.9770504,-0.1068629,-0.1077648,1.198066,0.1560839,-0.9144677,-0.4045154,0.01078165,-0.4044932,0.9145311,0.004263908,-0.09464741,0.9781365,0.160497
0.3089591,89.59464,5,103.7312,-123.4347,137.1375,-125.293,123.8122,-122.5275,120.9854,-131.1838,,,False,0,0,0,FALSE,FALSE,FALSE,0.998305,-0.0009892359,-0.0581919,-0.005825534,0.9931358,-0.1168224,0.1289941,1.48218,0.1625589,0,0,1,0,1,0,0,0,0,-0.9825259,-0.186,-0.006859064,-0.1842281,0.977094,-0.1065238,-0.1076838,1.19818,0.1555074,-0.9147438,-0.4038645,0.01171392,-0.403843,0.9148184,0.004252613,-0.09508228,0.9786085,0.1590404
0.3197552,89.60002,5,103.7852,-123.4343,137.1375,-125.293,123.7743,-122.5316,120.9572,-131.1582,,,False,0,0,0,FALSE,FALSE,FALSE,0.9983436,-0.001436662,-0.05751514,-0.005273871,0.993194,-0.1163522,0.1290842,1.482082,0.1620958,0,0,1,0,1,0,0,0,0,-0.9825693,-0.1857728,-0.006769061,-0.1840097,0.9771281,-0.1065887,-0.1077062,1.198149,0.1549349,-0.9146474,-0.4041062,0.01087928,-0.4040804,0.9147121,0.004568532,-0.09471291,0.9782805,0.1591532
