timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,255.2441,5,717.5244,-331.7902,692.4347,-356.1931,700.8069,-347.3546,698.2045,-337.6991,,,False,0,0,0,FALSE,FALSE,FALSE,-0.7393023,0.01830671,-0.6731249,-0.0231115,0.9983516,0.05253545,0.3074582,1.482488,0.07042602,0,0,1,0,1,0,0,0,0,0.7707238,-0.2130623,0.6004909,0.1056475,0.9721223,0.2093246,0.4724146,1.185538,0.2295225,0.7115287,-0.4089151,0.5714153,0.2823343,0.9110656,0.3004111,0.4510954,0.9582589,0.1852387
0.0200861,232.0769,5,717.4452,-331.8519,692.4347,-356.1931,700.8677,-347.3047,698.2822,-337.7116,,,False,0,0,0,FALSE,FALSE,FALSE,-0.7393292,0.01796253,-0.6731045,-0.02350489,0.9983464,0.05245943,0.3082097,1.482296,0.06987759,0,0,1,0,1,0,0,0,0,0.7695509,-0.2140805,0.6016318,0.1066007,0.9719786,0.2095087,0.4730243,1.185358,0.2294951,0.7099274,-0.4101974,0.5724869,0.2832098,0.91053,0.3012097,0.4516574,0.9581119,0.1853907
0.0307012,231.9818,5,717.4034,-331.8846,692.4347,-356.1931,700.8999,-347.2784,698.3232,-337.7182,,,False,0,0,0,FALSE,FALSE,FALSE,-0.7392529,0.01746962,-0.6732013,-0.02405039,0.9983408,0.05231712,0.3089592,1.482112,0.0694481,0,0,1,0,1,0,0,0,0,0.7684792,-0.2145686,0.6028268,0.1071122,0.9719446,0.2094055,0.4735184,1.185153,0.2292928,0.7084255,-0.4115519,0.5733746,0.2840195,0.9099444,0.3022155,0.4519015,0.957808,0.1850966
0.0411951,231.8879,5,717.3621,-331.917,692.4347,-356.1931,700.9317,-347.2524,698.3638,-337.7248,,,False,0,0,0,FALSE,FALSE,FALSE,-0.7391508,0.01723073,-0.6733198,-0.02443622,0.9983286,0.05237331,0.3096831,1.481943,0.06897971,0,0,1,0,1,0,0,0,0,0.7675966,-0.2147953,0.6038696,0.1074228,0.9719598,0.2091759,0.4740111,1.184952,0.229107,0.7069679,-0.4129384,0.5741762,0.2846217,0.9093211,0.3035221,0.4521179,0.9575126,0.1847965
0.0509666,231.8078,5,717.3237,-331.9472,692.4347,-356.1931,700.9613,-347.2281,698.4016,-337.7308,,,False,0,0,0,FALSE,FALSE,FALSE,-0.7388988,0.01701253,-0.6736016,-0.02456726,0.9983364,0.05216279,0.310436,1.481747,0.06845023,0,0,1,0,1,0,0,0,0,0.7666359,-0.214847,0.6050704,0.1074274,0.9719927,0.2090204,0.4746296,1.184759,0.2292164,0.7059829,-0.4141409,0.574522,0.285139,0.9087665,0.3046953,0.4526715,0.9572926,0.1850017
0.0610101,231.7176,5,717.2843,-331.9783,692.4347,-356.1931,700.9918,-347.2032,698.4404,-337.7371,,,False,0,0,0,FALSE,FALSE,FALSE,-0.7383862,0.01653773,-0.6741754,-0.02485015,0.9983531,0.05170688,0.3112352,1.481532,0.06800394,0,0,1,0,1,0,0,0,0,0.7652538,-0.2154903,0.6065892,0.1077273,0.9718871,0.2093567,0.4750778,1.184528,0.2291371,0.7047632,-0.4152362,0.5752284,0.2856694,0.908278,0.3056537,0.452928,0.9569805,0.1847096
0.0722615,231.5974,5,717.2402,-332.0132,692.4347,-356.1931,701.0258,-347.1753,698.4839,-337.7441,,,False,0,0,0,FALSE,FALSE,FALSE,-0.7377859,0.01641497,-0.6748352,-0.02484769,0.9983664,0.05145024,0.3121228,1.481249,0.06760876,0,0,1,0,1,0,0,0,0,0.763554,-0.2154036,0.6087582,0.1072778,0.9719373,0.2093547,0.4753171,1.184144,0.2285849,0.7036821,-0.416319,0.5757691,0.2863598,0.9078013,0.3064226,0.4532089,0.9566875,0.1844022
0.0970521,231.4357,5,717.1433,-332.0905,692.4347,-356.1931,701.101,-347.1138,698.5798,-337.7595,,,False,0,0,0,FALSE,FALSE,FALSE,-0.7363978,0.01549553,-0.6763716,-0.02536194,0.9984027,0.05048595,0.3137446,1.481053,0.06676981,0,0,1,0,1,0,0,0,0,0.7613147,-0.2161081,0.6113078,0.107606,0.9718572,0.2095577,0.4763941,1.183802,0.228469,0.701521,-0.417779,0.5773466,0.2874122,0.9071941,0.3072347,0.4542536,0.9562697,0.1843084
0.1145808,231.2368,5,717.075,-332.1454,692.4347,-356.1931,701.1541,-347.0703,698.6476,-337.7704,,,False,0,0,0,FALSE,FALSE,FALSE,-0.7350611,0.0147725,-0.6778399,-0.0257725,0.9984313,0.04970744,0.3152091,1.480737,0.06579942,0,0,1,0,1,0,0,0,0,0.7596259,-0.2168229,0.6131527,0.1081443,0.9717754,0.2096605,0.4773099,1.183314,0.2277942,0.6994364,-0.4190126,0.5789794,0.2880782,0.9066712,0.308153,0.4548721,0.9556655,0.1837482
0.1246619,231.0903,5,717.0357,-332.177,692.4347,-356.1931,701.1846,-347.0453,698.6865,-337.7767,,,False,0,0,0,FALSE,FALSE,FALSE,-0.7339323,0.01444873,-0.6790692,-0.02597784,0.9984451,0.04932081,0.3158808,1.480627,0.0653403,0,0,1,0,1,0,0,0,0,0.7587228,-0.2168538,0.614259,0.1082371,0.9718227,0.2093929,0.4778177,1.183335,0.2277575,0.6983247,-0.4196953,0.5798262,0.2885407,0.9063859,0.3085594,0.455407,0.9555851,0.1837745
