timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,247.3461,5,-434.4139,334.4491,-452.3776,304.4107,-446.3328,314.9588,-451.5424,323.4946,,,False,0,0,0,FALSE,FALSE,FALSE,-0.5129892,-0.02039998,-0.8581527,-0.03579775,0.9993563,-0.002357377,0.1752196,1.507958,0.4552574,0,0,1,0,1,0,0,0,0,0.6094748,-0.1057916,0.7857153,0.0003696978,0.9910948,0.1331578,0.3195627,1.249643,0.6710929,0.6085432,0.04576119,0.7922001,-0.02948103,0.9989504,-0.03505765,0.2959164,0.9916236,0.6325369
0.0175553,217.8005,5,-434.4677,334.3798,-452.3776,304.4107,-446.2862,315.0269,-451.4606,323.5049,,,False,0,0,0,FALSE,FALSE,FALSE,-0.5128508,-0.0196067,-0.8582541,-0.03523071,0.9993776,-0.001778498,0.1755255,1.507974,0.4552793,0,0,1,0,1,0,0,0,0,0.6092319,-0.106219,0.7858461,0.0006930791,0.9910594,0.1334194,0.3195104,1.249564,0.6710493,0.6083111,0.04636384,0.7923433,-0.02983766,0.9989226,-0.03554432,0.2952744,0.9910387,0.631891
0.0265005,217.7849,5,-434.4951,334.3444,-452.3776,304.4107,-446.2625,315.0616,-451.4189,323.5101,,,False,0,0,0,FALSE,FALSE,FALSE,-0.5126229,-0.0194221,-0.8583941,-0.034424,0.9994052,-0.002055022,0.1757611,1.508058,0.4554086,0,0,1,0,1,0,0,0,0,0.6088554,-0.106479,0.7861026,0.0009560175,0.9910485,0.1334988,0.3194794,1.24948,0.6710084,0.6082538,0.04604243,0.7924061,-0.02964295,0.9989374,-0.03528881,0.2951292,0.9909598,0.6318097
0.0346886,217.7587,5,-434.5202,334.312,-452.3776,304.4107,-446.2408,315.0934,-451.3807,323.515,,,False,0,0,0,FALSE,FALSE,FALSE,-0.5123731,-0.01868862,-0.8585597,-0.03396992,0.9994218,-0.001482186,0.175962,1.508073,0.4555313,0,0,1,0,1,0,0,0,0,0.6082429,-0.106506,0.7865731,0.001428414,0.9911022,0.1330957,0.3193783,1.249415,0.6711589,0.6083534,0.04592542,0.7923363,-0.02959773,0.9989428,-0.0351757,0.2949529,0.990889,0.6316991
0.0443891,217.7141,5,-434.5498,334.2737,-452.3776,304.4107,-446.215,315.131,-451.3354,323.5206,,,False,0,0,0,FALSE,FALSE,FALSE,-0.5121617,-0.01824312,-0.8586955,-0.03367579,0.9994321,-0.001147455,0.1760943,1.508134,0.4556306,0,0,1,0,1,0,0,0,0,0.6083716,-0.107011,0.7864049,0.001608856,0.9910325,0.1336114,0.3194188,1.249295,0.6712802,0.6084205,0.0459902,0.7922812,-0.02943172,0.9989403,-0.03538466,0.295126,0.9908226,0.6317447
0.0549813,217.7259,5,-434.5822,334.2318,-452.3776,304.4107,-446.1869,315.1721,-451.286,323.5269,,,False,0,0,0,FALSE,FALSE,FALSE,-0.5117975,-0.01784863,-0.8589208,-0.03324165,0.9994469,-0.0009613931,0.1761922,1.508093,0.4556747,0,0,1,0,1,0,0,0,0,0.6080625,-0.1071916,0.7866193,0.001835678,0.99103,0.1336273,0.3193644,1.249191,0.6712486,0.608264,0.04566121,0.7924203,-0.02925717,0.9989553,-0.03510439,0.2949989,0.9907296,0.6316088
0.0657479,217.7043,5,-434.6152,334.1892,-452.3776,304.4107,-446.1583,315.2138,-451.2358,323.5332,,,False,0,0,0,FALSE,FALSE,FALSE,-0.5116016,-0.01746007,-0.8590455,-0.03290072,0.9994584,-0.0007200437,0.1763285,1.508137,0.4557324,0,0,1,0,1,0,0,0,0,0.6074604,-0.1072857,0.7870715,0.002175119,0.9910582,0.1334124,0.3192694,1.249133,0.6714062,0.6083012,0.04564828,0.7923925,-0.0290892,0.9989563,-0.03521693,0.2948673,0.990635,0.6314921
0.0757729,217.6609,5,-434.6458,334.1495,-452.3776,304.4107,-446.1317,315.2527,-451.1891,323.539,,,False,0,0,0,FALSE,FALSE,FALSE,-0.5112142,-0.01732494,-0.8592788,-0.03256388,0.9994693,-0.0007781284,0.1765605,1.50816,0.4557864,0,0,1,0,1,0,0,0,0,0.6073328,-0.1075984,0.7871274,0.001928311,0.9909826,0.133977,0.319353,1.249068,0.6715712,0.6079144,0.04528071,0.7927104,-0.02846714,0.9989737,-0.03523184,0.2949125,0.9906833,0.6314066
0.0874527,217.6531,5,-434.6815,334.1033,-452.3776,304.4107,-446.1007,315.298,-451.1346,323.5459,,,False,0,0,0,FALSE,FALSE,FALSE,-0.5107153,-0.01692111,-0.8595834,-0.03208375,0.999485,-0.000612786,0.176777,1.508211,0.4559294,0,0,1,0,1,0,0,0,0,0.6070167,-0.1077421,0.7873515,0.002158832,0.9909866,0.1339434,0.3193005,1.248997,0.6715302,0.6076927,0.04502602,0.7928948,-0.02826209,0.9989852,-0.03506853,0.2947853,0.9905977,0.631246
0.1155532,217.6308,5,-434.7673,333.992,-452.3776,304.4107,-446.0262,315.407,-451.0036,323.5624,,,False,0,0,0,FALSE,FALSE,FALSE,-0.5100819,-0.01630693,-0.8599714,-0.03174166,0.9994961,-0.0001254315,0.1771146,1.508252,0.456266,0,0,1,0,1,0,0,0,0,0.6066921,-0.1080329,0.7875618,0.002308693,0.9909577,0.1341549,0.3193533,1.248984,0.6718619,0.6072294,0.0448294,0.7932609,-0.02802717,0.9989942,-0.03500158,0.2946646,0.9905002,0.6312197
