timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,318.3055,5,-71.45089,202.2986,-105.9323,208.3012,-93.86291,206.7062,-87.5702,214.4781,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9856239,-0.02704303,0.1667758,-0.01803103,0.998306,0.05531619,0.2798876,1.510574,0.3423552,0,0,1,0,1,0,0,0,0,0.9512015,-0.05086538,-0.3043494,0.08568309,0.9910716,0.1021545,0.5289797,1.260789,0.3019786,0.9658455,0.06151076,-0.2517123,-0.05351606,0.9978248,0.03849127,0.4871069,0.999341,0.3225103
0.0197784,287.7428,5,-71.54507,202.3287,-105.9323,208.3012,-93.78801,206.6865,-87.5353,214.409,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9856909,-0.02686032,0.166409,-0.01791048,0.9983228,0.05505159,0.2798047,1.510595,0.3421305,0,0,1,0,1,0,0,0,0,0.9512877,-0.05081919,-0.3040876,0.08561809,0.991071,0.102214,0.5289193,1.260802,0.3018622,0.9659725,0.06140367,-0.2512505,-0.05352162,0.9978399,0.03809197,0.4850406,0.9975161,0.3187562
0.0303802,287.7269,5,-71.59557,202.3448,-105.9323,208.3012,-93.74786,206.6759,-87.51659,214.3719,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9857525,-0.02690395,0.1660374,-0.01799634,0.9983284,0.05492162,0.2798088,1.510649,0.3419836,0,0,1,0,1,0,0,0,0,0.951328,-0.0506236,-0.3039938,0.08542685,0.9910792,0.1022947,0.5289994,1.260886,0.3019481,0.9659187,0.06150071,-0.2514336,-0.05360967,0.997834,0.03812112,0.4849438,0.9973836,0.3183604
0.0402987,287.7211,5,-71.64281,202.3599,-105.9323,208.3012,-93.7103,206.666,-87.4991,214.3372,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9858288,-0.02665005,0.1656246,-0.01776328,0.9983334,0.05490779,0.2797722,1.510657,0.3418318,0,0,1,0,1,0,0,0,0,0.9513455,-0.05070317,-0.3039263,0.08549398,0.9910756,0.1022736,0.5289621,1.260906,0.3018369,0.9658602,0.06150525,-0.2516571,-0.05361462,0.9978346,0.03809885,0.4848637,0.9972447,0.3179675
0.0502782,287.7171,5,-71.69034,202.3751,-105.9323,208.3012,-93.6725,206.656,-87.48149,214.3023,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9858692,-0.02666466,0.1653808,-0.01777582,0.9983283,0.05499702,0.279605,1.510682,0.3417101,0,0,1,0,1,0,0,0,0,0.9513586,-0.05059422,-0.3039031,0.08536287,0.9910917,0.1022273,0.5287768,1.260802,0.3014484,0.9658173,0.06165756,-0.2517849,-0.05372485,0.9978223,0.03826643,0.4847267,0.9972041,0.3179182
0.0616455,287.7156,5,-71.74448,202.3924,-105.9323,208.3012,-93.62946,206.6447,-87.46143,214.2626,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9859369,-0.02668273,0.164975,-0.01788118,0.9983478,0.05460783,0.2796565,1.510754,0.341656,0,0,1,0,1,0,0,0,0,0.9513977,-0.05026909,-0.303835,0.0850548,0.991105,0.1023549,0.528767,1.260807,0.3013548,0.9658406,0.06094459,-0.2518687,-0.05306306,0.9978689,0.03797321,0.4846609,0.9970444,0.3175257
0.0824048,287.7112,5,-71.84335,202.424,-105.9323,208.3012,-93.55084,206.624,-87.4248,214.19,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9860323,-0.02673223,0.1643956,-0.01803081,0.9983675,0.05419626,0.279552,1.510735,0.34128,0,0,1,0,1,0,0,0,0,0.9515824,-0.04978547,-0.3033353,0.08457695,0.9911149,0.1026547,0.5285558,1.260674,0.3008789,0.9657906,0.06094021,-0.2520616,-0.05307762,0.9978716,0.03788218,0.4845443,0.9969967,0.3173946
0.1058391,287.6807,5,-71.95499,202.4596,-105.9323,208.3012,-93.4621,206.6006,-87.38346,214.108,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9860908,-0.02701621,0.1639965,-0.01841615,0.9983853,0.05373643,0.2795848,1.510741,0.3410275,0,0,1,0,1,0,0,0,0,0.9515555,-0.04978611,-0.3034202,0.08461349,0.9911036,0.1027329,0.5286404,1.260537,0.3005129,0.965763,0.0610503,-0.2521408,-0.05321508,0.997868,0.03778441,0.4844173,0.9966968,0.3166822
0.1218871,287.6858,5,-72.03143,202.4839,-105.9323,208.3012,-93.40132,206.5845,-87.35515,214.0519,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9861993,-0.02686691,0.1633685,-0.0183428,0.9984013,0.05346378,0.279587,1.510665,0.3407948,0,0,1,0,1,0,0,0,0,0.9517039,-0.04952638,-0.3029969,0.08430851,0.9911221,0.1028065,0.5286434,1.26048,0.3002825,0.9657575,0.06094514,-0.2521865,-0.05309632,0.997873,0.0378186,0.4846373,0.9968467,0.3171031
0.1316351,287.6601,5,-72.07787,202.4987,-105.9323,208.3012,-93.3644,206.5748,-87.33795,214.0179,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9862629,-0.02676162,0.1630006,-0.01826396,0.9984056,0.05341017,0.2796501,1.51069,0.3407307,0,0,1,0,1,0,0,0,0,0.9518443,-0.04967075,-0.3025318,0.08439085,0.9911167,0.1027906,0.5286317,1.260468,0.3001345,0.9657632,0.06110989,-0.2521256,-0.0532523,0.9978624,0.03787855,0.4846026,0.9967123,0.3168078
0.1416474,287.6322,5,-72.12558,202.5139,-105.9323,208.3012,-93.32649,206.5648,-87.32028,213.9828,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9862916,-0.02691846,0.162802,-0.01843927,0.9984044,0.0533716,0.2797104,1.510689,0.340676,0,0,1,0,1,0,0,0,0,0.9517799,-0.04957177,-0.3027506,0.08424704,0.9911523,0.1025645,0.5286689,1.260572,0.3001257,0.9656721,0.06172276,-0.2523249,-0.05383978,0.997825,0.03803407,0.4864007,0.9982891,0.3199129
0.1520502,287.6453,5,-72.17515,202.5297,-105.9323,208.3012,-93.28709,206.5544,-87.30193,213.9465,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9862983,-0.02672233,0.1627936,-0.01816264,0.9983842,0.05384343,0.279654,1.510697,0.3405234,0,0,1,0,1,0,0,0,0,0.9516692,-0.04952365,-0.3031063,0.08419877,0.9911718,0.1024159,0.528648,1.260566,0.2999573,0.9658454,0.06139275,-0.2517413,-0.05359246,0.9978498,0.03773203,0.485022,0.9969831,0.3173249
0.1626305,287.6667,5,-72.22556,202.5457,-105.9323,208.3012,-93.24702,206.5439,-87.28326,213.9095,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9862433,-0.02678405,0.1631159,-0.01811125,0.9983535,0.05442669,0.2796833,1.510695,0.340422,0,0,1,0,1,0,0,0,0,0.9517379,-0.04943787,-0.3029044,0.08416571,0.9911469,0.1026843,0.5286558,1.260566,0.299836,0.9659175,0.06136938,-0.2514706,-0.05362377,0.9978551,0.03754562,0.4850368,0.9968541,0.3170474
0.173272,287.6544,5,-72.27626,202.5619,-105.9323,208.3012,-93.20673,206.5332,-87.26449,213.8723,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9862217,-0.02703875,0.1632046,-0.01834229,0.998342,0.05455947,0.2797037,1.510708,0.3403135,0,0,1,0,1,0,0,0,0,0.951919,-0.0492131,-0.3023705,0.08395435,0.9911331,0.1029895,0.5286999,1.260531,0.2996846,0.965833,0.0618149,-0.2516859,-0.05391499,0.9978157,0.03817065,0.4868804,0.9984804,0.3203176
0.1839626,287.6221,5,-72.3272,202.578,-105.9323,208.3012,-93.16624,206.5226,-87.24563,213.8349,,,False,0,0,0,FALSE,FALSE,FALSE,-0.986203,-0.0271368,0.163301,-0.01843162,0.9983388,0.05458874,0.2798359,1.510619,0.3402799,0,0,1,0,1,0,0,0,0,0.9519361,-0.04900892,-0.302351,0.08373059,0.9911548,0.1029623,0.5287328,1.260517,0.2995748,0.9659562,0.06098919,-0.2514145,-0.05313195,0.9978669,0.03792927,0.4857164,0.997321,0.3180047
