timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,167.0772,5,235.3841,624.954,259.1559,599.2655,250.5282,607.8548,240.811,605.4933,,,False,0,0,0,FALSE,FALSE,FALSE,0.6696771,-0.02852138,-0.7421045,0.004194874,0.9993916,-0.03462425,-0.1079542,1.713348,0.09203634,0,0,1,0,1,0,0,0,0,-0.6057582,-0.02816424,0.7951501,-0.1159357,0.9918315,-0.05319099,-0.2694914,1.415882,0.2921323,-0.554188,0.2512959,0.7935528,0.2843358,0.9531471,-0.1032653,-0.2021444,1.089409,0.2864997
0.0238232,142.6993,5,235.4563,624.8593,259.1559,599.2655,250.4709,607.9284,240.8281,605.585,,,False,0,0,0,FALSE,FALSE,FALSE,0.6690588,-0.02812749,-0.7426771,0.00467889,0.9994232,-0.03363618,-0.1071421,1.713477,0.09271978,0,0,1,0,1,0,0,0,0,-0.6055995,-0.02863858,0.7952542,-0.1157607,0.9918922,-0.05243385,-0.2688902,1.415789,0.2924293,-0.5536785,0.2512006,0.7939385,0.2842313,0.9531677,-0.1033625,-0.2015631,1.089466,0.2865712
0.0371877,142.7101,5,235.4968,624.8062,259.1559,599.2655,250.4387,607.9697,240.8377,605.6365,,,False,0,0,0,FALSE,FALSE,FALSE,0.6683013,-0.02760189,-0.7433785,0.004938286,0.999454,-0.03267051,-0.106892,1.713577,0.09289981,0,0,1,0,1,0,0,0,0,-0.6051624,-0.02891698,0.7955767,-0.1152909,0.9919885,-0.05164108,-0.2684557,1.415811,0.292585,-0.5530998,0.2514254,0.7942707,0.2843853,0.9530891,-0.1036641,-0.2012775,1.089544,0.2863494
0.0494252,142.7412,5,235.5338,624.7574,259.1559,599.2655,250.4093,608.0076,240.8465,605.6836,,,False,0,0,0,FALSE,FALSE,FALSE,0.6677508,-0.02707093,-0.7438924,0.005355981,0.9994873,-0.0315645,-0.1066222,1.713603,0.09296439,0,0,1,0,1,0,0,0,0,-0.6046318,-0.0292482,0.7959679,-0.1148936,0.9920769,-0.05082098,-0.2677064,1.415731,0.2927681,-0.5524253,0.251497,0.7947173,0.2845597,0.9530232,-0.103791,-0.200744,1.089587,0.2862604
0.0616285,142.779,5,235.5707,624.7089,259.1559,599.2655,250.3799,608.0453,240.8553,605.7305,,,False,0,0,0,FALSE,FALSE,FALSE,0.6668267,-0.0263974,-0.7447454,0.00583411,0.9995267,-0.03020438,-0.1057236,1.713768,0.09366275,0,0,1,0,1,0,0,0,0,-0.6040583,-0.03033044,0.7963627,-0.1145654,0.992201,-0.04911118,-0.2669994,1.415612,0.292688,-0.550652,0.2525384,0.7956172,0.2856347,0.9526045,-0.1046783,-0.1999966,1.089613,0.2861218
0.0739831,142.8189,5,235.6081,624.6597,259.1559,599.2655,250.3502,608.0835,240.8642,605.7781,,,False,0,0,0,FALSE,FALSE,FALSE,0.6665205,-0.02652666,-0.7450145,0.006545895,0.9995365,-0.02973283,-0.1055423,1.713831,0.09371221,0,0,1,0,1,0,0,0,0,-0.603544,-0.0308905,0.7967311,-0.1145065,0.9922491,-0.04827051,-0.2665208,1.415552,0.2927881,-0.5494213,0.2532947,0.7962273,0.2862317,0.9523403,-0.1054485,-0.1995852,1.089628,0.286033
0.1006944,142.8551,5,235.6887,624.5532,259.1559,599.2655,250.286,608.166,240.8833,605.881,,,False,0,0,0,FALSE,FALSE,FALSE,0.6662494,-0.02542571,-0.7452955,0.007000474,0.9995878,-0.02784288,-0.1047099,1.713916,0.09434478,0,0,1,0,1,0,0,0,0,-0.6029955,-0.03148008,0.7971233,-0.1141932,0.992337,-0.04719365,-0.2658983,1.415343,0.2928111,-0.5474611,0.2541542,0.797303,0.2869764,0.9520081,-0.1064194,-0.1988426,1.089629,0.2857011
0.1188252,142.8938,5,235.7434,624.4809,259.1559,599.2655,250.2424,608.222,240.8964,605.9507,,,False,0,0,0,FALSE,FALSE,FALSE,0.6666141,-0.02440328,-0.7450035,0.007137377,0.9996271,-0.02635733,-0.1041127,1.713989,0.09490199,0,0,1,0,1,0,0,0,0,-0.602246,-0.03225726,0.7976586,-0.1142393,0.9923821,-0.04612079,-0.2653794,1.415168,0.29299,-0.5460832,0.2540089,0.7982937,0.2867552,0.9520356,-0.1067695,-0.1982035,1.089607,0.2854995
0.1299782,142.9466,5,235.777,624.4364,259.1559,599.2655,250.2156,608.2565,240.9044,605.9937,,,False,0,0,0,FALSE,FALSE,FALSE,0.6667566,-0.02404471,-0.7448876,0.007474117,0.9996449,-0.02557803,-0.1039055,1.713981,0.095034,0,0,1,0,1,0,0,0,0,-0.6020375,-0.03282936,0.7977926,-0.1143096,0.9924062,-0.04542358,-0.2651055,1.415052,0.2930806,-0.5454161,0.254364,0.7986364,0.2873159,0.951847,-0.1069434,-0.1980023,1.08958,0.2852998
0.1408214,142.9607,5,235.8097,624.3931,259.1559,599.2655,250.1895,608.29,240.9122,606.0355,,,False,0,0,0,FALSE,FALSE,FALSE,0.6672293,-0.0234423,-0.7444836,0.007263199,0.9996619,-0.02496785,-0.1038945,1.713999,0.09500601,0,0,1,0,1,0,0,0,0,-0.6016651,-0.03338362,0.7980505,-0.1144766,0.9924156,-0.04479188,-0.2648253,1.414977,0.2931656,-0.5447563,0.2545563,0.7990255,0.2874361,0.9517758,-0.1072531,-0.1976547,1.089589,0.2851378
0.1517058,142.9867,5,235.8424,624.3497,259.1559,599.2655,250.1633,608.3237,240.92,606.0773,,,False,0,0,0,FALSE,FALSE,FALSE,0.6673332,-0.02303674,-0.744403,0.007211134,0.9996745,-0.02447197,-0.1034407,1.714068,0.09555484,0,0,1,0,1,0,0,0,0,-0.6015382,-0.03364662,0.7981352,-0.1144225,0.9924395,-0.04440009,-0.26468,1.414921,0.2933634,-0.5441009,0.254605,0.7994564,0.2877778,0.9516758,-0.1072245,-0.1973763,1.089605,0.2850603
0.162647,142.9954,5,235.8754,624.306,259.1559,599.2655,250.137,608.3575,240.9278,606.1194,,,False,0,0,0,FALSE,FALSE,FALSE,0.6677579,-0.02302558,-0.7440224,0.007353305,0.9996768,-0.02433786,-0.103439,1.714034,0.09568825,0,0,1,0,1,0,0,0,0,-0.6014327,-0.0343867,0.798183,-0.1146404,0.9924487,-0.04362592,-0.2645459,1.414826,0.2933879,-0.5435312,0.2550766,0.7996935,0.2881523,0.9515141,-0.1076528,-0.1972243,1.089582,0.2848267
