timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,121.8317,5,258.041,600.2984,293.0144,598.9335,280.8759,599.5721,276.188,590.739,,,False,0,0,0,FALSE,FALSE,FALSE,0.9985893,-0.009179018,-0.0523001,0.007298306,0.9993238,-0.03603824,-0.08217676,1.713855,0.1638362,0,0,1,0,1,0,0,0,0,-0.9934201,-0.04280957,0.1062261,-0.05400281,0.9930219,-0.104839,-0.3369539,1.410309,0.1858409,-0.9646189,0.2279471,0.132479,0.2468033,0.9574413,0.1496472,-0.2718109,1.090744,0.2124606
0.0219553,96.10343,5,258.1502,600.2867,293.0144,598.9335,280.7815,599.5782,276.13,590.8137,,,False,0,0,0,FALSE,FALSE,FALSE,0.9986421,-0.00928956,-0.05126226,0.007466862,0.999337,-0.03563405,-0.08221254,1.713785,0.164057,0,0,1,0,1,0,0,0,0,-0.9934335,-0.04203551,0.1064091,-0.05326667,0.9930438,-0.1050079,-0.3369991,1.410341,0.1861286,-0.9647842,0.227371,0.1322648,0.2462453,0.9574983,0.1502004,-0.2719777,1.09067,0.212612
0.0332801,96.11378,5,258.2065,600.2807,293.0144,598.9335,280.7328,599.5814,276.1001,590.8523,,,False,0,0,0,FALSE,FALSE,FALSE,0.9986758,-0.009283897,-0.05060017,0.007468875,0.999326,-0.03594166,-0.08213228,1.713732,0.1643459,0,0,1,0,1,0,0,0,0,-0.9934179,-0.04158019,0.1067335,-0.05284996,0.9930636,-0.1050309,-0.337075,1.410329,0.1859749,-0.9648525,0.2270908,0.1322476,0.2459605,0.9575776,0.1501619,-0.2720057,1.090626,0.2127994
0.0435978,96.13237,5,258.2578,600.2752,293.0144,598.9335,280.6885,599.5843,276.0728,590.8874,,,False,0,0,0,FALSE,FALSE,FALSE,0.9987198,-0.009975913,-0.04959285,0.00818183,0.9993093,-0.03624856,-0.08204484,1.713704,0.164528,0,0,1,0,1,0,0,0,0,-0.993414,-0.04126551,0.1068912,-0.05256309,0.9930684,-0.1051298,-0.3371257,1.410326,0.186246,-0.9648936,0.226854,0.132354,0.2457712,0.9575821,0.1504426,-0.2721531,1.090604,0.2129739
0.0547337,96.14139,5,258.3132,600.2692,293.0144,598.9335,280.6406,599.5874,276.0434,590.9253,,,False,0,0,0,FALSE,FALSE,FALSE,0.9987552,-0.01017278,-0.04883194,0.008397304,0.999301,-0.03642742,-0.08199847,1.713538,0.1647093,0,0,1,0,1,0,0,0,0,-0.9933666,-0.04132913,0.1073062,-0.05266213,0.9930742,-0.1050258,-0.3370218,1.410254,0.1867436,-0.9647977,0.2271341,0.1325728,0.2461057,0.9574677,0.150624,-0.2722722,1.090584,0.2131509
0.0662955,96.16534,5,258.3706,600.263,293.0144,598.9335,280.5909,599.5906,276.0129,590.9647,,,False,0,0,0,FALSE,FALSE,FALSE,0.9987848,-0.01106133,-0.04802442,0.009308256,0.9992875,-0.03657515,-0.08191141,1.713515,0.1649291,0,0,1,0,1,0,0,0,0,-0.9933472,-0.0411124,0.107569,-0.05247867,0.9930798,-0.1050642,-0.3372154,1.410384,0.1867037,-0.9646289,0.2277039,0.1328235,0.2466985,0.9573449,0.1504347,-0.2722618,1.090465,0.2132888
0.0767668,96.18044,5,258.4227,600.2574,293.0144,598.9335,280.5459,599.5936,275.9852,591.0002,,,False,0,0,0,FALSE,FALSE,FALSE,0.9987925,-0.0116354,-0.04772949,0.009892858,0.9992816,-0.03658374,-0.08194746,1.713432,0.1652679,0,0,1,0,1,0,0,0,0,-0.9933231,-0.04110479,0.1077952,-0.05249,0.9930856,-0.1050041,-0.3372723,1.410392,0.186935,-0.9647263,0.2271303,0.1330981,0.2462104,0.9574181,0.1507682,-0.2724105,1.090501,0.2133589
0.08926231,96.19349,5,258.4848,600.2507,293.0144,598.9335,280.4922,599.5971,275.9522,591.0428,,,False,0,0,0,FALSE,FALSE,FALSE,0.9988211,-0.01224637,-0.04697704,0.01052147,0.9992676,-0.03679137,-0.08199146,1.713408,0.1653379,0,0,1,0,1,0,0,0,0,-0.9932752,-0.04119719,0.1081997,-0.05262788,0.9930778,-0.1050092,-0.3373077,1.410405,0.1872528,-0.9648328,0.2266469,0.1331497,0.2457601,0.9575004,0.1509801,-0.2725701,1.0904,0.2135151
0.1153487,96.21685,5,258.6145,600.2366,293.0144,598.9335,280.38,599.6044,275.8833,591.1316,,,False,0,0,0,FALSE,FALSE,FALSE,0.9988346,-0.01331652,-0.04639328,0.01157413,0.9992249,-0.03762535,-0.08195131,1.71332,0.165474,0,0,1,0,1,0,0,0,0,-0.9932161,-0.04045111,0.1090204,-0.052016,0.9930669,-0.1054157,-0.3376248,1.410565,0.1873227,-0.9651288,0.225229,0.1334108,0.2444556,0.9577428,0.151559,-0.2725988,1.090214,0.2138808
0.1340141,96.264,5,258.7072,600.2264,293.0144,598.9335,280.2998,599.6096,275.834,591.1951,,,False,0,0,0,FALSE,FALSE,FALSE,0.9988594,-0.01409186,-0.04562378,0.012356,0.9991972,-0.03810828,-0.08199198,1.713162,0.165626,0,0,1,0,1,0,0,0,0,-0.9932156,-0.04042861,0.1090332,-0.05203281,0.9930277,-0.1057756,-0.3379681,1.41061,0.1872872,-0.9650616,0.2253003,0.1337764,0.2445677,0.9577551,0.1513,-0.2726592,1.090162,0.2142753
