timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,145.0058,5,-210.8584,-510.2067,-202.4132,-544.1725,-198.2448,-526.9127,-206.4714,-532.598,,,False,0,0,0,FALSE,FALSE,FALSE,0.2643542,0.1753282,-0.948355,-0.0763083,0.984056,0.1606576,0.1609696,1.502661,0.5920895,0,0,1,0,1,0,0,0,0,-0.266131,-0.06372137,0.9618284,-0.1018334,0.9940875,0.03768198,0.08235413,1.240348,0.8144507,-0.3377774,0.1321734,0.9318995,0.09625371,0.989751,-0.1054903,0.1002713,0.9864577,0.7933514
0.0169026,164.5336,5,-210.8359,-510.2882,-202.4132,-544.1725,-198.2901,-526.8853,-206.481,-532.5459,,,False,0,0,0,FALSE,FALSE,FALSE,0.2649305,0.1742578,-0.9483913,-0.07557394,0.9842625,0.1597374,0.1612459,1.502593,0.5914456,0,0,1,0,1,0,0,0,0,-0.2653993,-0.0623746,0.9621188,-0.1010585,0.9942079,0.03657808,0.08208519,1.240285,0.8137646,-0.337699,0.1319129,0.9319648,0.09581386,0.9898053,-0.1053815,0.1002975,0.9865228,0.7931568
0.0259298,164.5786,5,-210.8239,-510.3317,-202.4132,-544.1725,-198.3143,-526.8707,-206.4861,-532.5181,,,False,0,0,0,FALSE,FALSE,FALSE,0.2650825,0.1732593,-0.9485319,-0.07470609,0.9844572,0.1589436,0.1615663,1.502522,0.5909132,0,0,1,0,1,0,0,0,0,-0.2647945,-0.06199376,0.9623101,-0.1011132,0.9942151,0.03622627,0.08220512,1.240478,0.8133325,-0.3372805,0.1318936,0.9321191,0.09565303,0.9898139,-0.105446,0.1006697,0.9868259,0.79314
0.0348628,164.6149,5,-210.812,-510.3748,-202.4132,-544.1725,-198.3383,-526.8562,-206.4911,-532.4905,,,False,0,0,0,FALSE,FALSE,FALSE,0.2656954,0.1724514,-0.9485077,-0.07413226,0.9846123,0.1582498,0.1618295,1.502489,0.5903164,0,0,1,0,1,0,0,0,0,-0.2643535,-0.06130433,0.9624755,-0.1005756,0.9942885,0.03570655,0.08232003,1.240569,0.8129368,-0.3368424,0.1318555,0.9322829,0.09550755,0.9898238,-0.1054859,0.1007293,0.9869145,0.7929266
0.0453837,164.6419,5,-210.7981,-510.4255,-202.4132,-544.1725,-198.3665,-526.8392,-206.4971,-532.4581,,,False,0,0,0,FALSE,FALSE,FALSE,0.2658749,0.1712612,-0.9486728,-0.07337835,0.9848331,0.1572241,0.1620822,1.502404,0.5897549,0,0,1,0,1,0,0,0,0,-0.2636063,-0.06009752,0.9627565,-0.099788,0.9944017,0.03475057,0.08213359,1.240534,0.8122756,-0.3359828,0.1320451,0.9325662,0.09554291,0.9897947,-0.1057263,0.1007891,0.9869995,0.7927262
0.0562559,164.6875,5,-210.7837,-510.4779,-202.4132,-544.1725,-198.3956,-526.8215,-206.5033,-532.4246,,,False,0,0,0,FALSE,FALSE,FALSE,0.2661897,0.1699992,-0.9488117,-0.07266572,0.9850634,0.1561081,0.1622132,1.502391,0.5889682,0,0,1,0,1,0,0,0,0,-0.262952,-0.05969601,0.9629604,-0.09978299,0.9944144,0.03439854,0.08214408,1.240653,0.8118052,-0.3350206,0.1322505,0.9328831,0.09545623,0.9897701,-0.1060345,0.1009671,0.9871163,0.7925454
0.0678213,164.7268,5,-210.7685,-510.5337,-202.4132,-544.1725,-198.4267,-526.8028,-206.5098,-532.389,,,False,0,0,0,FALSE,FALSE,FALSE,0.2664953,0.1690584,-0.9488939,-0.07204814,0.9852367,0.1552988,0.1625032,1.502341,0.588524,0,0,1,0,1,0,0,0,0,-0.2623512,-0.05900694,0.9631667,-0.09941218,0.9944705,0.03384644,0.08226997,1.240737,0.8114132,-0.3340387,0.1320734,0.9332603,0.09545216,0.9897841,-0.1059077,0.1010521,0.9871656,0.7923549
0.0809037,164.7632,5,-210.7513,-510.5968,-202.4132,-544.1725,-198.4617,-526.7816,-206.5172,-532.3486,,,False,0,0,0,FALSE,FALSE,FALSE,0.2665134,0.167958,-0.9490843,-0.07154284,0.9854304,0.1543001,0.1627163,1.502251,0.5880389,0,0,1,0,1,0,0,0,0,-0.2615992,-0.05810552,0.963426,-0.0988547,0.9945499,0.03314062,0.08192676,1.240625,0.810754,-0.3335595,0.1318129,0.9334685,0.0954275,0.9898119,-0.1056695,0.1011301,0.9872079,0.7921508
0.1018318,164.8087,5,-210.7239,-510.6978,-202.4132,-544.1725,-198.5179,-526.7477,-206.5291,-532.2842,,,False,0,0,0,FALSE,FALSE,FALSE,0.2665274,0.1670386,-0.9492425,-0.07111198,0.9855915,0.1534682,0.162864,1.502202,0.5874825,0,0,1,0,1,0,0,0,0,-0.2607333,-0.05774979,0.9636821,-0.09868741,0.9945745,0.03290024,0.08199936,1.240705,0.81034,-0.3329085,0.1311294,0.9337971,0.09507896,0.9899048,-0.1051118,0.101505,0.987458,0.7920503
0.1156193,164.8605,5,-210.7059,-510.7643,-202.4132,-544.1725,-198.5549,-526.7254,-206.5369,-532.2417,,,False,0,0,0,FALSE,FALSE,FALSE,0.2664338,0.1660618,-0.9494401,-0.07104178,0.9857504,0.1524767,0.1628194,1.502021,0.5867558,0,0,1,0,1,0,0,0,0,-0.2597822,-0.05722773,0.96397,-0.09832749,0.9946217,0.03254895,0.08210009,1.240771,0.8099613,-0.3325533,0.1310113,0.9339402,0.09521027,0.9899082,-0.1049604,0.1015616,0.9874884,0.79186
