timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,190.8753,5,43.32738,-348.5149,56.95171,-380.7543,53.33514,-369.0143,43.34628,-369.4862,,,False,0,0,0,FALSE,FALSE,FALSE,0.4402617,-0.01577844,-0.8977309,-0.02223321,0.9993474,-0.02846797,-0.1679353,1.676108,0.04934653,0,0,1,0,1,0,0,0,0,-0.1455775,-0.1756089,0.9736369,-0.1093225,0.9809495,0.1605821,-0.23564,1.33898,0.3210879,-0.1223503,0.1157068,0.9857192,0.08233598,0.9909407,-0.1060999,-0.19137,1.061458,0.2582646
0.0237224,171.4962,5,43.34492,-348.6322,56.95171,-380.7543,53.29727,-368.9397,43.37696,-369.4084,,,False,0,0,0,FALSE,FALSE,FALSE,0.4389003,-0.01692385,-0.8983766,-0.0209912,0.9993566,-0.02908135,-0.1678775,1.675936,0.04907458,0,0,1,0,1,0,0,0,0,-0.1442554,-0.1752406,0.9739,-0.1086896,0.9810452,0.160427,-0.235279,1.338982,0.3213564,-0.1221911,0.1163358,0.9856649,0.08331005,0.9908041,-0.1066146,-0.1926599,1.0608,0.2573337
0.0359609,171.5745,5,43.35388,-348.6928,56.95171,-380.7543,53.27773,-368.9013,43.39278,-369.3683,,,False,0,0,0,FALSE,FALSE,FALSE,0.4380288,-0.01801825,-0.8987805,-0.02042319,0.9993416,-0.02998767,-0.1673579,1.675866,0.04945734,0,0,1,0,1,0,0,0,0,-0.1435359,-0.174825,0.9740809,-0.1081089,0.9811524,0.1601638,-0.2353712,1.338816,0.3212298,-0.1218887,0.1168505,0.9856415,0.08393919,0.9907019,-0.1070701,-0.1923383,1.060776,0.2578868
0.0469867,171.6175,5,43.36192,-348.7473,56.95171,-380.7543,53.26013,-368.8666,43.40704,-369.3321,,,False,0,0,0,FALSE,FALSE,FALSE,0.4369859,-0.0190477,-0.8992668,-0.02019447,0.999316,-0.0309801,-0.1671604,1.675649,0.04947167,0,0,1,0,1,0,0,0,0,-0.1422053,-0.1747047,0.9742976,-0.1079718,0.9811653,0.1601769,-0.2347249,1.338799,0.3217728,-0.1220713,0.116879,0.9856155,0.08477772,0.9906408,-0.106975,-0.1909321,1.061247,0.2594739
0.059283,171.6959,5,43.3708,-348.8082,56.95171,-380.7543,53.24049,-368.828,43.42294,-369.2918,,,False,0,0,0,FALSE,FALSE,FALSE,0.4364293,-0.02023298,-0.8995112,-0.0201957,0.999275,-0.03227566,-0.1671758,1.675486,0.0492933,0,0,1,0,1,0,0,0,0,-0.1406183,-0.1745581,0.9745542,-0.1072609,0.981227,0.1602767,-0.2344434,1.33876,0.3219748,-0.1218994,0.117475,0.9855659,0.08497959,0.9905601,-0.1075596,-0.1920931,1.060575,0.2586771
0.09099351,171.7895,5,43.39344,-348.9651,56.95171,-380.7543,53.18987,-368.7283,43.46395,-369.1878,,,False,0,0,0,FALSE,FALSE,FALSE,0.4351059,-0.02258809,-0.9000959,-0.01874129,0.9992415,-0.0341357,-0.1663194,1.675202,0.04927287,0,0,1,0,1,0,0,0,0,-0.1395402,-0.1731117,0.9749671,-0.1063824,0.9815223,0.1590499,-0.234188,1.338884,0.3222647,-0.1203726,0.1198734,0.9854648,0.08643042,0.9901788,-0.1098895,-0.1916983,1.060698,0.2600582
0.1133816,171.855,5,43.40931,-349.0759,56.95171,-380.7543,53.15413,-368.658,43.4929,-369.1144,,,False,0,0,0,FALSE,FALSE,FALSE,0.4351854,-0.02290008,-0.9000497,-0.01746975,0.9992735,-0.03387149,-0.16561,1.675144,0.04957908,0,0,1,0,1,0,0,0,0,-0.1384287,-0.1713617,0.9754346,-0.105292,0.9818814,0.1575517,-0.2345309,1.339029,0.3222122,-0.1204591,0.119631,0.9854836,0.08705962,0.9901605,-0.1095571,-0.1902109,1.061318,0.2622203
0.1257522,171.9228,5,43.418,-349.1371,56.95171,-380.7543,53.13438,-368.6191,43.5089,-369.0739,,,False,0,0,0,FALSE,FALSE,FALSE,0.4355751,-0.02309113,-0.8998563,-0.01673358,0.9992905,-0.03374259,-0.1655751,1.675184,0.04938807,0,0,1,0,1,0,0,0,0,-0.1389368,-0.1701692,0.9755711,-0.1051224,0.9820939,0.1563359,-0.2345833,1.339183,0.3223165,-0.1205025,0.1191308,0.985539,0.08711804,0.9902121,-0.1090437,-0.1916136,1.060775,0.261314
0.1381473,171.8947,5,43.42673,-349.1985,56.95171,-380.7543,53.11459,-368.5802,43.52492,-369.0332,,,False,0,0,0,FALSE,FALSE,FALSE,0.4364169,-0.02434805,-0.8994151,-0.01548252,0.9992825,-0.03456404,-0.1649542,1.675153,0.04955418,0,0,1,0,1,0,0,0,0,-0.1389565,-0.1689527,0.9757797,-0.1046882,0.9823239,0.1551776,-0.2347492,1.339203,0.3223504,-0.1208894,0.1193391,0.9854664,0.08767569,0.990151,-0.109151,-0.1903244,1.061511,0.2632005
0.1497419,171.8953,5,43.43491,-349.2559,56.95171,-380.7543,53.09608,-368.5437,43.53992,-368.9952,,,False,0,0,0,FALSE,FALSE,FALSE,0.4368378,-0.02503137,-0.8991921,-0.01503882,0.9992698,-0.03512333,-0.1649452,1.67516,0.04942536,0,0,1,0,1,0,0,0,0,-0.1391611,-0.1679801,0.9759185,-0.1041751,0.9825227,0.154262,-0.2348279,1.339325,0.3224152,-0.1206933,0.1193034,0.9854947,0.08769464,0.9901519,-0.1091273,-0.1916782,1.061028,0.2622762
