timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,238.8849,5,28.17237,-175.0305,10.86523,-205.4519,18.91418,-195.7929,11.81227,-188.7528,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4809192,0.009928064,-0.8767086,-0.05074241,0.9979447,0.03913575,0.01117386,1.600503,0.2174698,0,0,1,0,1,0,0,0,0,0.6899384,-0.08438724,0.7189325,-0.09878327,0.9729139,0.2089986,0.1787531,1.271168,0.4483991,0.4923378,0.436777,0.7528808,-0.2484558,0.8995128,-0.3593694,0.1471441,1.003328,0.4099486
0.0226732,223.821,5,28.09387,-175.1123,10.86523,-205.4519,18.94531,-195.7097,11.89516,-188.7209,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4814977,0.009885357,-0.8763916,-0.05072489,0.997946,0.03912517,0.01153933,1.600469,0.2175075,0,0,1,0,1,0,0,0,0,0.6903139,-0.08443476,0.7185663,-0.09841919,0.9729766,0.2088787,0.1792858,1.271185,0.4484012,0.4930441,0.4366325,0.7525022,-0.2484027,0.8995864,-0.3592218,0.1472536,1.003098,0.4096599
0.0339944,223.8512,5,28.05466,-175.1531,10.86523,-205.4519,18.96085,-195.6682,11.93654,-188.705,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4824187,0.009805539,-0.875886,-0.05045711,0.9979659,0.03896289,0.0120363,1.600432,0.2176458,0,0,1,0,1,0,0,0,0,0.6907038,-0.08429158,0.7182084,-0.09808734,0.9730836,0.2085356,0.179823,1.271194,0.4483954,0.4935023,0.4367142,0.7521544,-0.2487715,0.8995457,-0.3590687,0.1476155,1.003085,0.4096491
0.0450633,223.8816,5,28.01629,-175.193,10.86523,-205.4519,18.97605,-195.6276,11.97701,-188.6895,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4831739,0.009325209,-0.8754748,-0.05028712,0.9979969,0.03838369,0.01236347,1.600535,0.2176879,0,0,1,0,1,0,0,0,0,0.6909907,-0.08395904,0.7179712,-0.09805682,0.9731643,0.2081731,0.1795767,1.271074,0.4478632,0.4940043,0.4369244,0.7517027,-0.2489535,0.899446,-0.3591923,0.148395,1.003376,0.4103202
0.0555473,223.903,5,27.97994,-175.2307,10.86523,-205.4519,18.99044,-195.5892,12.01534,-188.6748,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4839915,0.009549532,-0.8750207,-0.05045297,0.9979725,0.03879792,0.01269176,1.600509,0.2177538,0,0,1,0,1,0,0,0,0,0.6913257,-0.08415352,0.7176259,-0.09754416,0.9732322,0.2080968,0.1800323,1.271091,0.4478297,0.4943056,0.437398,0.751229,-0.2494487,0.8992155,-0.3594258,0.1484807,1.00321,0.4100621
0.0664771,223.9306,5,27.94203,-175.2701,10.86523,-205.4519,19.00545,-195.5491,12.05529,-188.6594,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4850703,0.009576405,-0.8744229,-0.04985217,0.998011,0.03858449,0.01319241,1.600549,0.2179305,0,0,1,0,1,0,0,0,0,0.6913884,-0.08395568,0.7175887,-0.09716959,0.9733958,0.2075061,0.1800479,1.270924,0.4474385,0.4945441,0.4378821,0.7507898,-0.2498723,0.89898,-0.3597204,0.1488189,1.003215,0.4100755
0.0911852,223.9347,5,27.85631,-175.359,10.86523,-205.4519,19.03938,-195.4585,12.14561,-188.6247,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4860195,0.009911135,-0.8738919,-0.0494275,0.9980235,0.03880832,0.01350282,1.600635,0.2180055,0,0,1,0,1,0,0,0,0,0.6917003,-0.0840821,0.7172732,-0.09694171,0.9734002,0.207592,0.1805051,1.270918,0.4474055,0.495022,0.4381798,0.7503011,-0.2501419,0.8988369,-0.3598908,0.1492659,1.003285,0.4101834
0.1105604,223.9602,5,27.78907,-175.4288,10.86523,-205.4519,19.06597,-195.3874,12.21644,-188.5975,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4878434,0.01044817,-0.8728687,-0.04866983,0.9980474,0.03914795,0.01425849,1.600666,0.2182808,0,0,1,0,1,0,0,0,0,0.6923521,-0.08443575,0.7166026,-0.09631718,0.9734275,0.2077546,0.1814288,1.271095,0.4474608,0.4958359,0.4382474,0.7497239,-0.2503131,0.8988069,-0.3598465,0.1497745,1.003176,0.410104
0.1218424,224.0139,5,27.74987,-175.4693,10.86523,-205.4519,19.08147,-195.346,12.25769,-188.5816,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4892559,0.0103812,-0.8720785,-0.04885542,0.9980328,0.03928956,0.01490869,1.600718,0.2183731,0,0,1,0,1,0,0,0,0,0.6928232,-0.08454499,0.7161343,-0.09576798,0.9735186,0.2075817,0.182241,1.271156,0.4476616,0.4967388,0.4387203,0.7488492,-0.250708,0.8985801,-0.3601379,0.1504375,1.003176,0.4102237
0.1332929,224.0521,5,27.71006,-175.5105,10.86523,-205.4519,19.09718,-195.304,12.29955,-188.5655,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4899805,0.01057733,-0.8716694,-0.04848757,0.9980477,0.03936658,0.01531396,1.600671,0.2185733,0,0,1,0,1,0,0,0,0,0.6929522,-0.0847954,0.7159798,-0.09548536,0.9735188,0.2077108,0.1825939,1.271167,0.4476821,0.4971405,0.4385391,0.7486888,-0.2507127,0.8986692,-0.3599121,0.1507043,1.003131,0.4102122
0.1443533,224.0636,5,27.6716,-175.5502,10.86523,-205.4519,19.11237,-195.2634,12.33998,-188.55,,,False,0,0,0,FALSE,FALSE,FALSE,-0.490583,0.0105165,-0.871331,-0.04856635,0.9980429,0.03939001,0.01555766,1.600739,0.2185704,0,0,1,0,1,0,0,0,0,0.6929762,-0.08490551,0.7159435,-0.09534665,0.9735259,0.2077408,0.182968,1.271221,0.4480036,0.4971538,0.4382389,0.7488557,-0.2505568,0.8988152,-0.3596561,0.1509331,1.003084,0.4101979
0.1551633,224.0661,5,27.63401,-175.5891,10.86523,-205.4519,19.12721,-195.2238,12.3795,-188.5348,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4909469,0.01054896,-0.8711258,-0.04872214,0.9980292,0.03954441,0.01580714,1.600695,0.2185941,0,0,1,0,1,0,0,0,0,0.692852,-0.08532321,0.7160141,-0.09508871,0.973492,0.2080181,0.1833269,1.271219,0.4480383,0.4975227,0.4379471,0.7487813,-0.2504243,0.8989586,-0.3593901,0.1515074,1.003294,0.4107936
0.1671421,224.0581,5,27.59236,-175.6321,10.86523,-205.4519,19.14366,-195.1799,12.42329,-188.518,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4914803,0.01030315,-0.8708277,-0.04860104,0.9980472,0.03923794,0.01621861,1.600687,0.2187115,0,0,1,0,1,0,0,0,0,0.6926231,-0.0855004,0.7162143,-0.09497443,0.9734942,0.2080601,0.1837212,1.271245,0.4479942,0.4977235,0.4378737,0.7486908,-0.2504634,0.8989944,-0.359273,0.1517494,1.003263,0.4108003
0.1790623,224.0406,5,27.55093,-175.675,10.86523,-205.4519,19.16002,-195.1361,12.46687,-188.5012,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4919278,0.01031271,-0.8705751,-0.04900128,0.9980169,0.03951107,0.01647804,1.600719,0.2187345,0,0,1,0,1,0,0,0,0,0.6928064,-0.08526938,0.7160646,-0.09618625,0.9731846,0.2089494,0.1841405,1.271288,0.448093,0.4977407,0.4376394,0.7488164,-0.2501888,0.8991097,-0.3591758,0.1522915,1.003469,0.4112046
0.1900668,224.0542,5,27.51267,-175.7145,10.86523,-205.4519,19.17513,-195.0958,12.5071,-188.4858,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4922978,0.0101901,-0.8703672,-0.04941939,0.9979913,0.03963694,0.01676797,1.600644,0.2187097,0,0,1,0,1,0,0,0,0,0.6929905,-0.08531023,0.7158815,-0.09636842,0.9731021,0.2092496,0.1844316,1.271322,0.4481136,0.4979465,0.4375325,0.7487419,-0.2504475,0.8991593,-0.3588713,0.1522989,1.003276,0.4110008
0.2008442,224.0692,5,27.47519,-175.7532,10.86523,-205.4519,19.18993,-195.0562,12.5465,-188.4706,,,False,0,0,0,FALSE,FALSE,FALSE,-0.4926343,0.009795646,-0.8701814,-0.04980547,0.9979803,0.03943057,0.01724037,1.600636,0.2188886,0,0,1,0,1,0,0,0,0,0.6928914,-0.08487689,0.7160289,-0.09680609,0.9731062,0.2090283,0.1847065,1.271315,0.4481511,0.4977539,0.437771,0.7487307,-0.2503675,0.8990449,-0.3592137,0.1524735,1.003275,0.4109964
