timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,5.094122,5,123.8629,33.99095,140.0043,65.04662,123.9149,54.17177,133.9094,54.50294,,,False,0,0,0,FALSE,FALSE,FALSE,0.4564675,0.02287393,0.889446,0.02071479,0.9991253,-0.03632548,0.05370839,1.697801,0.6219487,0,0,1,0,1,0,0,0,0,-0.5431744,-0.08010636,-0.8357899,-0.01940558,0.9963701,-0.08288564,-0.07566947,1.329764,0.3972718,-0.5200636,0.2030469,-0.8296422,0.0991134,0.9791171,0.1774999,-0.05253941,1.05645,0.4424662
0.0167434,33.01958,5,123.9085,34.06115,140.0043,65.04662,123.9438,54.1129,133.8845,54.44228,,,False,0,0,0,FALSE,FALSE,FALSE,0.4566215,0.02331864,0.8893554,0.02099861,0.9990954,-0.03697731,0.05377391,1.697868,0.6219796,0,0,1,0,1,0,0,0,0,-0.5431639,-0.07984608,-0.8358216,-0.01922743,0.9963898,-0.08269012,-0.07562155,1.329751,0.3972098,-0.5198933,0.2029205,-0.8297796,0.09924492,0.9791461,0.1772664,-0.05281883,1.056464,0.4419467
0.0260599,33.01807,5,123.9339,34.1002,140.0043,65.04662,123.9599,54.08014,133.8707,54.40854,,,False,0,0,0,FALSE,FALSE,FALSE,0.4567632,0.02358266,0.8892757,0.0211836,0.9990767,-0.03737511,0.05377237,1.69787,0.6219755,0,0,1,0,1,0,0,0,0,-0.5431702,-0.0798978,-0.8358126,-0.01929666,0.9963871,-0.08270726,-0.07553941,1.329716,0.3971489,-0.5196404,0.2028514,-0.829955,0.09910224,0.9791598,0.1772704,-0.05275345,1.056471,0.4419214
0.0353541,33.01866,5,123.9592,34.13917,140.0043,65.04662,123.9759,54.04745,133.8568,54.37487,,,False,0,0,0,FALSE,FALSE,FALSE,0.4566463,0.02396462,0.8893255,0.02155649,0.9990456,-0.03798996,0.05388005,1.697863,0.6220197,0,0,1,0,1,0,0,0,0,-0.5428345,-0.07990684,-0.8360296,-0.01926613,0.9963862,-0.08272404,-0.07523328,1.329596,0.3973877,-0.5196981,0.2029217,-0.8299016,0.09923529,0.9791462,0.1772712,-0.052715,1.056482,0.4419073
0.0442775,32.99568,5,123.9835,34.17659,140.0043,65.04662,123.9913,54.01608,133.8436,54.34254,,,False,0,0,0,FALSE,FALSE,FALSE,0.4565725,0.02378474,0.8893682,0.02215326,0.9990287,-0.03809019,0.05397479,1.697844,0.6221049,0,0,1,0,1,0,0,0,0,-0.5426497,-0.08004234,-0.8361368,-0.01920601,0.9963714,-0.08291677,-0.0751434,1.329814,0.3971991,-0.5196126,0.2031485,-0.8298997,0.09941307,0.9791,0.1774268,-0.05239183,1.05657,0.4421616
0.0552997,32.98343,5,124.0135,34.22282,140.0043,65.04662,124.0103,53.97732,133.8271,54.30261,,,False,0,0,0,FALSE,FALSE,FALSE,0.456514,0.02341973,0.8894079,0.0221694,0.9990437,-0.03768571,0.05406544,1.697772,0.6221374,0,0,1,0,1,0,0,0,0,-0.5422807,-0.08058257,-0.8363243,-0.01928602,0.9963217,-0.0834936,-0.07499468,1.329813,0.3971242,-0.5200123,0.2028136,-0.8297313,0.09930903,0.9791694,0.1771019,-0.05236858,1.05659,0.4421708
0.0663824,32.95975,5,124.0437,34.26932,140.0043,65.04662,124.0294,53.93835,133.8107,54.26246,,,False,0,0,0,FALSE,FALSE,FALSE,0.4562393,0.02335158,0.8895507,0.02158863,0.9990709,-0.03729913,0.05430821,1.697774,0.6222188,0,0,1,0,1,0,0,0,0,-0.5419672,-0.08093162,-0.8364938,-0.01973236,0.9963033,-0.0836087,-0.07450527,1.329691,0.3974441,-0.5201381,0.202862,-0.8296407,0.09915987,0.979157,0.1772538,-0.05192059,1.056369,0.4426079
0.0775356,32.93933,5,124.074,34.31612,140.0043,65.04662,124.0486,53.89914,133.7941,54.22206,,,False,0,0,0,FALSE,FALSE,FALSE,0.4561408,0.02338057,0.8896004,0.02114345,0.9990879,-0.03709939,0.05440231,1.697772,0.6224059,0,0,1,0,1,0,0,0,0,-0.5417488,-0.08071908,-0.8366559,-0.01926163,0.996309,-0.08364993,-0.07431144,1.329766,0.3974847,-0.5204014,0.2028968,-0.8294669,0.09913249,0.9791486,0.1773156,-0.05199498,1.056708,0.4424198
0.0971172,32.92374,5,124.1272,34.3983,140.0043,65.04662,124.0824,53.83028,133.7649,54.15112,,,False,0,0,0,FALSE,FALSE,FALSE,0.456037,0.02346297,0.8896515,0.02082659,0.9990973,-0.03702516,0.05455611,1.697882,0.6224607,0,0,1,0,1,0,0,0,0,-0.5417397,-0.08085806,-0.8366482,-0.01930849,0.9962968,-0.08378487,-0.07421303,1.329788,0.3974592,-0.5206184,0.2032121,-0.8292534,0.09916835,0.979081,0.1776685,-0.05199486,1.056808,0.4424328
0.1109615,32.92354,5,124.1648,34.45641,140.0043,65.04662,124.1063,53.7816,133.7443,54.10097,,,False,0,0,0,FALSE,FALSE,FALSE,0.4561479,0.02368119,0.8895888,0.02103657,0.9990796,-0.03738264,0.05466685,1.697909,0.6225104,0,0,1,0,1,0,0,0,0,-0.5417666,-0.08073594,-0.8366425,-0.01929697,0.9963085,-0.08364797,-0.07411093,1.329747,0.3978407,-0.5205851,0.2032621,-0.8292623,0.09911217,0.9790697,0.1777622,-0.05168986,1.056659,0.4428558
