timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,102.7093,5,38.76544,-516.6828,71.19179,-503.5096,60.12506,-508.5931,58.86363,-518.5132,,,False,0,0,0,FALSE,FALSE,FALSE,0.9238109,-0.007773062,0.3827702,0.009229383,0.9999555,-0.001968515,0.2100861,1.715958,0.08164035,0,0,1,0,1,0,0,0,0,-0.9570351,-0.0728385,-0.2806749,-0.03733591,0.9908335,-0.1298266,-0.03164953,1.414113,-0.005992651,-0.9443315,0.2327353,-0.2325352,0.173891,0.9530938,0.2477382,0.0318476,1.084134,0.05826849
0.0215362,73.65488,5,38.86877,-516.6525,71.19179,-503.5096,60.0444,-508.6177,58.7917,-518.4692,,,False,0,0,0,FALSE,FALSE,FALSE,0.9237375,-0.007974841,0.3829434,0.00904953,0.9999586,-0.001005053,0.2097678,1.715964,0.08215845,0,0,1,0,1,0,0,0,0,-0.9569276,-0.0727085,-0.2810749,-0.03728395,0.9908926,-0.12939,-0.03142262,1.413926,-0.00518012,-0.9447296,0.2314705,-0.23218,0.1727304,0.9533416,0.2475966,0.03152031,1.084206,0.05811638
0.0322487,73.6311,5,38.92016,-516.6375,71.19179,-503.5096,60.00426,-508.63,58.75592,-518.4473,,,False,0,0,0,FALSE,FALSE,FALSE,0.9237909,-0.008228898,0.382809,0.008951747,0.9999599,-0.0001070346,0.209454,1.715962,0.08255446,0,0,1,0,1,0,0,0,0,-0.9568242,-0.07276565,-0.281412,-0.03744289,0.9909474,-0.1289237,-0.03190416,1.413969,-0.005164444,-0.9449072,0.231131,-0.2317948,0.1723527,0.9533086,0.2479863,0.03140163,1.084084,0.05862147
0.0433639,73.61084,5,38.97348,-516.6218,71.19179,-503.5096,59.96263,-508.6427,58.7188,-518.4246,,,False,0,0,0,FALSE,FALSE,FALSE,0.923775,-0.008448076,0.3828428,0.008897649,0.9999602,0.0005963654,0.2091,1.715963,0.08297011,0,0,1,0,1,0,0,0,0,-0.9567432,-0.07307374,-0.2816073,-0.03784379,0.9909775,-0.128575,-0.03239155,1.413977,-0.00507462,-0.9450982,0.2309821,-0.2311643,0.172273,0.9532693,0.2481928,0.03113246,1.084053,0.05886096
0.056016,73.59876,5,39.03417,-516.6039,71.19179,-503.5096,59.91525,-508.6572,58.67653,-518.3987,,,False,0,0,0,FALSE,FALSE,FALSE,0.9237366,-0.008775613,0.3829278,0.008870451,0.9999595,0.001518035,0.2088313,1.715956,0.08333421,0,0,1,0,1,0,0,0,0,-0.9567961,-0.07243904,-0.2815919,-0.03735792,0.9910683,-0.1280156,-0.03247809,1.413934,-0.004809499,-0.9452422,0.2308773,-0.2306796,0.1723441,0.9533232,0.2479364,0.03086495,1.084052,0.05902785
0.0673295,73.60046,5,39.08844,-516.5879,71.19179,-503.5096,59.87287,-508.6701,58.63874,-518.3755,,,False,0,0,0,FALSE,FALSE,FALSE,0.9238197,-0.009555493,0.3827087,0.009270258,0.9999537,0.002589446,0.2085577,1.715903,0.08360191,0,0,1,0,1,0,0,0,0,-0.9566949,-0.07262443,-0.2818878,-0.03769428,0.9911321,-0.1274212,-0.03279209,1.41397,-0.004624367,-0.9453765,0.2305212,-0.2304852,0.1721731,0.9534844,0.2474346,0.03089046,1.084004,0.05910736
0.07993019,73.58253,5,39.14887,-516.5701,71.19179,-503.5096,59.82567,-508.6845,58.59666,-518.3498,,,False,0,0,0,FALSE,FALSE,FALSE,0.9239274,-0.01035496,0.3824278,0.009778861,0.9999462,0.003450189,0.2083405,1.715806,0.0839324,0,0,1,0,1,0,0,0,0,-0.9566597,-0.07262529,-0.2820071,-0.03778069,0.9911712,-0.1270919,-0.0332092,1.41403,-0.004632473,-0.9455408,0.2301266,-0.2302048,0.1720034,0.953665,0.2468562,0.03060931,1.083997,0.05916232
0.1169672,73.57537,5,39.3265,-516.5177,71.19179,-503.5096,59.68695,-508.7269,58.47294,-518.274,,,False,0,0,0,FALSE,FALSE,FALSE,0.9243624,-0.01277943,0.3813016,0.01191969,0.9999183,0.004616493,0.2077335,1.715726,0.08469733,0,0,1,0,1,0,0,0,0,-0.9567075,-0.07144508,-0.2821461,-0.0371114,0.9914355,-0.1252133,-0.03368157,1.414088,-0.003803968,-0.9463807,0.2284054,-0.2284617,0.1710149,0.9541835,0.2455358,0.02979428,1.083745,0.05940896
0.135004,73.5685,5,39.413,-516.4922,71.19179,-503.5096,59.61939,-508.7475,58.4127,-518.2372,,,False,0,0,0,FALSE,FALSE,FALSE,0.9245726,-0.01248233,0.3808015,0.01166917,0.999922,0.004444199,0.2075547,1.715675,0.08482893,0,0,1,0,1,0,0,0,0,-0.9566508,-0.07124677,-0.2823881,-0.0371247,0.9915376,-0.1243979,-0.03366506,1.414061,-0.003362417,-0.9466399,0.2277372,-0.2280543,0.1704863,0.9543318,0.2453267,0.02971274,1.08375,0.05944425
0.1460151,73.55424,5,39.46581,-516.4766,71.19179,-503.5096,59.57815,-508.7601,58.37592,-518.2147,,,False,0,0,0,FALSE,FALSE,FALSE,0.9247278,-0.0124044,0.380427,0.01160215,0.999923,0.004401917,0.2075309,1.715693,0.08497235,0,0,1,0,1,0,0,0,0,-0.9567399,-0.07050563,-0.2822727,-0.03646458,0.9916011,-0.124087,-0.03397572,1.414142,-0.003342092,-0.9470188,0.2270835,-0.2271314,0.1700577,0.9544432,0.2451907,0.02947682,1.083741,0.05954713
