timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,212.1784,5,105.2244,53.96087,81.11978,28.58388,97.15042,34.32168,88.22186,38.82512,,,False,0,0,0,FALSE,FALSE,FALSE,-0.6816583,-0.02082309,-0.7313744,-0.001828542,0.9996403,-0.02675669,0.1956719,1.504947,0.3043414,0,0,1,0,1,0,0,0,0,0.762321,-0.07247771,0.643128,-0.005771387,0.9929089,0.1187375,0.3787163,1.258661,0.5055105,0.7423338,0.03358423,0.6691881,-0.01944108,0.9994022,-0.02859042,0.3357177,0.9917819,0.4602569
0.0199411,229.8475,5,105.1482,53.89658,81.11978,28.58388,97.15491,34.4231,88.30075,38.88902,,,False,0,0,0,FALSE,FALSE,FALSE,-0.6815944,-0.02065447,-0.7314386,-0.001601091,0.9996412,-0.02673603,0.1957699,1.504923,0.3044399,0,0,1,0,1,0,0,0,0,0.762309,-0.07231049,0.6431611,-0.005701467,0.9929502,0.1183949,0.3785703,1.258531,0.5054241,0.7422719,0.03356335,0.6692578,-0.01948069,0.9994035,-0.02851422,0.3357417,0.9917729,0.4602677
0.0302347,229.8456,5,105.1088,53.86339,81.11978,28.58388,97.15723,34.47546,88.34148,38.922,,,False,0,0,0,FALSE,FALSE,FALSE,-0.6815511,-0.02037664,-0.7314868,-0.001356645,0.9996457,-0.02658257,0.1958498,1.504906,0.3043549,0,0,1,0,1,0,0,0,0,0.7623947,-0.07268182,0.6430177,-0.005645022,0.9928876,0.1189215,0.3786041,1.258584,0.5054572,0.7421091,0.03353217,0.6694399,-0.01955048,0.9994058,-0.02838739,0.3356439,0.991686,0.4601728
0.0403043,229.8551,5,105.0703,53.83093,81.11978,28.58388,97.15951,34.52668,88.38132,38.95427,,,False,0,0,0,FALSE,FALSE,FALSE,-0.6815351,-0.02068136,-0.7314934,-0.001489297,0.9996377,-0.02687497,0.1958522,1.504783,0.3043256,0,0,1,0,1,0,0,0,0,0.7625121,-0.07216543,0.6429365,-0.005955189,0.9929346,0.1185132,0.3787639,1.258606,0.5056111,0.7420234,0.03340264,0.6695413,-0.01948677,0.9994106,-0.02826309,0.3356295,0.99166,0.4601817
0.0500321,229.863,5,105.0332,53.79958,81.11978,28.58388,97.1617,34.57615,88.4198,38.98545,,,False,0,0,0,FALSE,FALSE,FALSE,-0.6816936,-0.0205376,-0.7313496,-0.001501548,0.9996431,-0.02667216,0.1959844,1.504725,0.3044143,0,0,1,0,1,0,0,0,0,0.7624651,-0.0721838,0.6429904,-0.005720027,0.9929667,0.1182559,0.3784626,1.258425,0.5052896,0.7419307,0.03339319,0.6696445,-0.01940028,0.99941,-0.02834312,0.3356315,0.9916343,0.4601751
0.060202,229.8589,5,104.9943,53.7668,81.11978,28.58388,97.16399,34.62788,88.46004,39.01804,,,False,0,0,0,FALSE,FALSE,FALSE,-0.6815449,-0.02072305,-0.731483,-0.001750175,0.9996423,-0.02668937,0.1959101,1.504734,0.3044699,0,0,1,0,1,0,0,0,0,0.7625149,-0.07234113,0.6429135,-0.005767606,0.9929295,0.1185658,0.3785349,1.258427,0.5053515,0.7417937,0.03362601,0.6697847,-0.01962334,0.9994028,-0.02844116,0.335583,0.9915993,0.4601411
0.0715812,229.8641,5,104.9508,53.73013,81.11978,28.58388,97.16656,34.68576,88.50507,39.0545,,,False,0,0,0,FALSE,FALSE,FALSE,-0.6815703,-0.02057519,-0.7314634,-0.001638849,0.9996451,-0.02659175,0.1959759,1.504707,0.3045007,0,0,1,0,1,0,0,0,0,0.7625602,-0.0722302,0.6428722,-0.005759928,0.9929498,0.1183956,0.3786932,1.258435,0.5054843,0.7418945,0.03379017,0.6696646,-0.01969334,0.9993966,-0.02861044,0.3355779,0.9915767,0.460137
0.0930851,229.8676,5,104.8686,53.66082,81.11978,28.58388,97.17141,34.79514,88.59013,39.12341,,,False,0,0,0,FALSE,FALSE,FALSE,-0.6816722,-0.02090157,-0.731359,-0.001900552,0.9996391,-0.02679734,0.1960462,1.504691,0.3044933,0,0,1,0,1,0,0,0,0,0.7625651,-0.07232472,0.6428558,-0.005612563,0.9929537,0.1183703,0.3783218,1.258286,0.505075,0.7418956,0.03380693,0.6696627,-0.01982199,0.9993975,-0.02849303,0.3354807,0.9915146,0.4601323
0.1089262,229.8685,5,104.808,53.60977,81.11978,28.58388,97.17497,34.8757,88.65282,39.17417,,,False,0,0,0,FALSE,FALSE,FALSE,-0.6815984,-0.02067734,-0.7314342,-0.001690363,0.9996425,-0.02668429,0.1961618,1.504763,0.3045796,0,0,1,0,1,0,0,0,0,0.7625893,-0.07228016,0.6428321,-0.005701326,0.9929484,0.1184108,0.378455,1.258304,0.505192,0.7418863,0.03394071,0.6696662,-0.01986562,0.9993923,-0.02864421,0.3354551,0.9914976,0.460125
0.1188347,229.8705,5,104.7701,53.57784,81.11978,28.58388,97.17722,34.9261,88.692,39.20592,,,False,0,0,0,FALSE,FALSE,FALSE,-0.6817452,-0.02079656,-0.7312942,-0.001582353,0.9996355,-0.02695251,0.1962519,1.504751,0.3045929,0,0,1,0,1,0,0,0,0,0.7624764,-0.07209231,0.6429871,-0.005691424,0.9929873,0.1180837,0.3783806,1.25823,0.5050684,0.7419236,0.03398494,0.6696225,-0.01999735,0.9993919,-0.028565,0.3354444,0.9914874,0.4601248
