timestep, heading, speed, pos_X, pos_Z,goal_X,goal_z,npc1_x,npc1_z,npc2_x,npc2_z,pacesetter_x,pacesetter_z,thruAperture, crtl_pad_X, ctrl_pad_Y, ctrl_Trigger, ctrl_Pad_Click, ctrl_Pad_Touch, ctrl_Grip_Click,head_6DOF_fwd_X,head_6DOF_fwd_Y,head_6DOF_fwd_Z,head_6DOF_up_X,head_6DOF_up_Y,head_6DOF_up_Z,head_6DOF_pos_X,head_6DOF_pos_Y,head_6DOF_pos_Z,ctrl_6DOF_fwd_X,ctrl_6DOF_fwd_Y,ctrl_6DOF_fwd_Z,ctrl_6DOF_up_X,ctrl_6DOF_up_Y,ctrl_6DOF_up_Z,ctrl_6DOF_pos_X,ctrl_6DOF_pos_Y,ctrl_6DOF_pos_Z,chest_6DOF_fwd_X,chest_6DOF_fwd_Y,chest_6DOF_fwd_Z,chest_6DOF_up_X,chest_6DOF_up_Y,chest_6DOF_up_Z,chest_6DOF_pos_X,chest_6DOF_pos_Y,chest_6DOF_pos_Zchair_6DOF_fwd_X,chair_6DOF_fwd_Y,chair_6DOF_fwd_Z,chair_6DOF_up_X,chair_6DOF_up_Y,chair_6DOF_up_Z,chair_6DOF_pos_X,chair_6DOF_pos_Y,chair_6DOF_pos_Z
0,261.2031,5,-341.3818,-158.2946,-373.347,-144.039,-361.7524,-159.0752,-362.2922,-149.0898,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9274247,0.01662186,0.3736405,0.04161208,0.9973953,0.05891626,-0.1305864,1.569927,0.1276446,0,0,1,0,1,0,0,0,0,0.9317868,-0.180447,-0.3149799,0.2070625,0.9768969,0.05289227,0.1149125,1.309184,0.05672437,0.9144903,0.1413219,-0.3791249,-0.1425358,0.9894733,0.0250226,0.05595815,0.9976676,0.06464785
0.0168422,288.6772,5,-341.4616,-158.2677,-373.347,-144.039,-361.688,-159.0419,-362.2245,-149.116,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9271346,0.01686005,0.374349,0.04182358,0.9974014,0.05866144,-0.1304088,1.569998,0.1278985,0,0,1,0,1,0,0,0,0,0.9316773,-0.1801651,-0.3154645,0.2067762,0.9769665,0.0527267,0.1151277,1.309234,0.05716449,0.9144006,0.1419197,-0.3791177,-0.1430022,0.9893948,0.02546267,0.05633408,0.9978047,0.06483239
0.0253327,288.706,5,-341.5018,-158.2541,-373.347,-144.039,-361.6555,-159.0251,-362.1904,-149.1292,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9269536,0.01722281,0.3747806,0.04200054,0.9974301,0.05804466,-0.130096,1.569951,0.1283287,0,0,1,0,1,0,0,0,0,0.9315464,-0.1799319,-0.3159838,0.2066672,0.9769776,0.05294769,0.1153942,1.30927,0.05744117,0.9141648,0.1426083,-0.3794284,-0.1436411,0.9892948,0.02574947,0.05682367,0.9977707,0.06504887
0.0356312,288.7371,5,-341.5506,-158.2375,-373.347,-144.039,-361.6161,-159.0048,-362.149,-149.1451,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9266793,0.01712452,0.3754627,0.04183814,0.997453,0.05776774,-0.1299579,1.570021,0.1285162,0,0,1,0,1,0,0,0,0,0.9314232,-0.179811,-0.3164159,0.2065644,0.9770046,0.05285046,0.1155708,1.309344,0.05748826,0.9139876,0.1430911,-0.3796729,-0.1440481,0.9892277,0.02605283,0.05700892,0.9978237,0.06507629
0.0454013,288.7632,5,-341.5968,-158.2218,-373.347,-144.039,-361.5787,-158.9855,-362.1097,-149.1603,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9263949,0.01665487,0.3761849,0.04135276,0.9974787,0.05767406,-0.129756,1.57005,0.128828,0,0,1,0,1,0,0,0,0,0.9312409,-0.1797341,-0.3169953,0.2064783,0.9770362,0.05260134,0.115752,1.309409,0.05775613,0.9137884,0.1434898,-0.3800021,-0.1444722,0.9891646,0.02609999,0.05725521,0.997877,0.06517404
0.0575026,288.7986,5,-341.6541,-158.2023,-373.347,-144.039,-361.5323,-158.9615,-362.0611,-149.1791,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9261191,0.01617183,0.3768846,0.04088184,0.997499,0.05765707,-0.129512,1.570006,0.1292061,0,0,1,0,1,0,0,0,0,0.9310361,-0.1793242,-0.3178281,0.2061768,0.977096,0.05267359,0.1161479,1.30942,0.0578571,0.9134836,0.1441111,-0.3804995,-0.1448653,0.9890877,0.0268237,0.05775815,0.9978995,0.06542546
0.0698183,288.8484,5,-341.7124,-158.1824,-373.347,-144.039,-361.4852,-158.9372,-362.0116,-149.1982,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9257072,0.01580765,0.3779106,0.04072573,0.9974835,0.05803549,-0.1293272,1.569984,0.1295183,0,0,1,0,1,0,0,0,0,0.9308485,-0.1794963,-0.3182799,0.2063001,0.9770893,0.05231303,0.1162871,1.309561,0.05788237,0.9131904,0.144709,-0.3809762,-0.1452886,0.9890096,0.02740968,0.05793977,0.9979503,0.0655238
0.0819439,288.8768,5,-341.7698,-158.1628,-373.347,-144.039,-361.4388,-158.9132,-361.9629,-149.2171,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9253574,0.01505627,0.3787968,0.04009797,0.9974931,0.05830677,-0.1291742,1.569947,0.1299147,0,0,1,0,1,0,0,0,0,0.930571,-0.1794693,-0.319106,0.2063242,0.977093,0.05214901,0.116437,1.309636,0.05810088,0.9128603,0.145339,-0.3815272,-0.1457622,0.9889244,0.02796314,0.05817294,0.9980268,0.06565362
0.1076237,288.9276,5,-341.8912,-158.1211,-373.347,-144.039,-361.3405,-158.8624,-361.8597,-149.257,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9244812,0.01350072,0.3809887,0.03891735,0.9974939,0.05908696,-0.1287571,1.569803,0.1307346,0,0,1,0,1,0,0,0,0,0.9300382,-0.1791401,-0.3208394,0.2059907,0.9771977,0.05150238,0.1168569,1.309632,0.05835289,0.9122857,0.1463488,-0.3825138,-0.1463207,0.988802,0.02934185,0.05894363,0.9981613,0.06604511
0.1241366,289.0331,5,-341.9693,-158.0942,-373.347,-144.039,-361.2773,-158.8298,-361.7934,-149.2826,,,False,0,0,0,FALSE,FALSE,FALSE,-0.9239857,0.01322297,0.3821987,0.03873825,0.9974977,0.05914123,-0.1285065,1.569752,0.1310883,0,0,1,0,1,0,0,0,0,0.9296013,-0.1795048,-0.3219,0.2062785,0.9771743,0.05078982,0.1172218,1.309642,0.05826014,0.911994,0.1469312,-0.3829857,-0.14669,0.9887271,0.03001263,0.05918008,0.9982322,0.0661543
